case:concept:name,recommendation:act,recommendation:res,reason
200386,O_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
195247,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
205562,O_DECLINED,11001,not_reachable_from_replayed_prefix_marking
202539,O_DECLINED,11001,not_reachable_from_replayed_prefix_marking
201072,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
206444,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
209188,A_DECLINED,11002,not_reachable_from_replayed_prefix_marking
206180,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
196455,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
201909,O_CANCELLED,10899,not_reachable_from_replayed_prefix_marking
203835,O_SENT_BACK,11049,not_reachable_from_replayed_prefix_marking
196948,O_SENT_BACK,11049,not_reachable_from_replayed_prefix_marking
197530,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
202256,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
202740,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
203079,O_SENT_BACK,11049,not_reachable_from_replayed_prefix_marking
201605,O_SENT_BACK,11049,not_reachable_from_replayed_prefix_marking
198585,O_CANCELLED,11001,not_reachable_from_replayed_prefix_marking
205742,O_CANCELLED,11003,not_reachable_from_replayed_prefix_marking
205059,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
206865,A_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
196602,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
204442,O_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
207482,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
202536,O_DECLINED,11001,not_reachable_from_replayed_prefix_marking
206420,O_SENT_BACK,10789,not_reachable_from_replayed_prefix_marking
205313,A_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
199681,A_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
205724,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
206300,O_SENT_BACK,11049,not_reachable_from_replayed_prefix_marking
206543,O_SENT_BACK,11259,not_reachable_from_replayed_prefix_marking
206901,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
206141,O_SENT_BACK,11259,not_reachable_from_replayed_prefix_marking
205511,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
198618,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
201611,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
204841,O_DECLINED,11001,not_reachable_from_replayed_prefix_marking
204712,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
204691,O_SENT_BACK,10899,not_reachable_from_replayed_prefix_marking
201854,O_SENT_BACK,11049,not_reachable_from_replayed_prefix_marking
191644,O_SELECTED,10899,not_reachable_from_replayed_prefix_marking
203492,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
199014,O_DECLINED,11001,not_reachable_from_replayed_prefix_marking
