case:concept:name,recommendation:act,recommendation:res,reason
198253,O_SENT_BACK,10609,not_reachable_from_replayed_prefix_marking
200386,O_CANCELLED,10972,not_reachable_from_replayed_prefix_marking
198232,A_CANCELLED,10629,not_reachable_from_replayed_prefix_marking
195247,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
208052,O_DECLINED,11049,not_reachable_from_replayed_prefix_marking
189805,A_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
205562,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
204030,A_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
206086,A_CANCELLED,10899,not_reachable_from_replayed_prefix_marking
201072,O_SENT_BACK,10629,not_reachable_from_replayed_prefix_marking
206444,A_CANCELLED,10899,not_reachable_from_replayed_prefix_marking
200811,A_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
206180,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
196455,O_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
204993,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
201909,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
205385,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
202256,O_CANCELLED,112,not_reachable_from_replayed_prefix_marking
203079,A_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
205742,O_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
205059,O_SENT_BACK,11049,not_reachable_from_replayed_prefix_marking
205846,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
204442,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
207482,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
205313,A_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
205724,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
206300,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
206901,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
206141,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
205511,A_CANCELLED,10972,not_reachable_from_replayed_prefix_marking
204712,O_SENT_BACK,10609,not_reachable_from_replayed_prefix_marking
201854,A_CANCELLED,10789,not_reachable_from_replayed_prefix_marking
203492,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
199014,A_CANCELLED,10609,not_reachable_from_replayed_prefix_marking
