case:concept:name,recommendation:act,recommendation:res,reason
Application_1425329540,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1584063031,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Denied,User_79,not_reachable_from_replayed_prefix_marking
Application_274240684,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1975819852,W_Call incomplete files,User_101,not_reachable_from_replayed_prefix_marking
Application_1784815865,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_71,not_reachable_from_replayed_prefix_marking
Application_1155624509,W_Call incomplete files,User_33,not_reachable_from_replayed_prefix_marking
Application_330251746,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_918963277,O_Sent (mail and online),User_65,not_reachable_from_replayed_prefix_marking
Application_2069481439,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_1092109071,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_101,not_reachable_from_replayed_prefix_marking
Application_269341222,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_2039657007,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1076592180,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_299698075,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Validating,User_55,not_reachable_from_replayed_prefix_marking
Application_420380783,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_260635392,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_132,not_reachable_from_replayed_prefix_marking
Application_592613102,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_589041415,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_839952915,A_Validating,User_63,not_reachable_from_replayed_prefix_marking
Application_1050938301,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1960245250,W_Complete application,User_80,not_reachable_from_replayed_prefix_marking
