case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Cancelled,User_29,not_reachable_from_replayed_prefix_marking
Application_1136568641,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_1852628062,O_Sent (online only),User_7,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Cancelled,User_40,not_reachable_from_replayed_prefix_marking
Application_843640997,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_117,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Validating,User_36,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Validating,User_40,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_510414837,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Validating,User_68,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_28,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_109,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1760271807,A_Cancelled,User_29,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Validating,User_121,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1555229754,A_Cancelled,User_39,not_reachable_from_replayed_prefix_marking
Application_711287867,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_867002961,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_1620116853,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1816608501,A_Cancelled,User_40,not_reachable_from_replayed_prefix_marking
Application_997024654,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_1053998899,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_247978091,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1664698134,A_Cancelled,User_34,not_reachable_from_replayed_prefix_marking
Application_533465776,A_Cancelled,User_29,not_reachable_from_replayed_prefix_marking
Application_1567155167,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1068398029,A_Cancelled,User_68,not_reachable_from_replayed_prefix_marking
Application_1956252093,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_435727545,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_343582223,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1228813193,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_586220850,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_221972358,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1822642909,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1205144249,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1437733107,A_Cancelled,User_75,not_reachable_from_replayed_prefix_marking
Application_606294488,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1730972696,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_78151586,A_Cancelled,User_34,not_reachable_from_replayed_prefix_marking
Application_1442043587,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_831530055,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Sent (mail and online),User_29,not_reachable_from_replayed_prefix_marking
Application_1290192129,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
