case:concept:name,recommendation:act,recommendation:res,reason
Application_983709263,A_Denied,User_39,not_reachable_from_replayed_prefix_marking
Application_1742370900,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_1464932336,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_145479769,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1908110751,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_907379399,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_510414837,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_778393530,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_346042050,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Incomplete,User_115,not_reachable_from_replayed_prefix_marking
Application_1229707182,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_102,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_1885469174,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1732467275,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Validating,User_115,not_reachable_from_replayed_prefix_marking
Application_1352970596,A_Complete,User_53,not_reachable_from_replayed_prefix_marking
Application_1620116853,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1348888499,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1567155167,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1679283534,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1956252093,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_87663964,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_586220850,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_956215142,A_Validating,User_39,not_reachable_from_replayed_prefix_marking
Application_212827687,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_668971390,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_561276012,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1596977845,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1765317682,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_769386117,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1121197235,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1929631403,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1442043587,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_865318653,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_831530055,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Sent (mail and online),User_17,not_reachable_from_replayed_prefix_marking
Application_1515669954,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
