case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1852628062,O_Sent (online only),User_100,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Denied,User_51,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_1219772874,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_2082068141,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_778393530,A_Validating,User_109,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Incomplete,User_117,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_109,not_reachable_from_replayed_prefix_marking
Application_634611718,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1389644287,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_711287867,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_571141074,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_997024654,O_Create Offer,User_51,not_reachable_from_replayed_prefix_marking
Application_1612124570,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_533465776,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_1567155167,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1956252093,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_435727545,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_1228813193,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_87663964,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1341618264,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_221972358,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_956215142,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_488496337,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1205144249,A_Cancelled,User_117,not_reachable_from_replayed_prefix_marking
Application_1437733107,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1383530613,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_668971390,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_561276012,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1121197235,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_831530055,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Create Offer,User_51,not_reachable_from_replayed_prefix_marking
