case:concept:name,recommendation:act,recommendation:res,reason
201810011081,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
201811008100,Service closure Request with BO responsibility,00848,not_reachable_from_replayed_prefix_marking
201812005779,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
20191005347,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
20191010159,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
20191008862,Service closure Request with network responsibility,00368,not_reachable_from_replayed_prefix_marking
20191011749,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
20191011739,Service closure Request with network responsibility,00594,not_reachable_from_replayed_prefix_marking
20191012175,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
20191012225,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
20191013349,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
20191013681,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
20191013582,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
20191009021,Service closure Request with network responsibility,00119,not_reachable_from_replayed_prefix_marking
