case:concept:name,recommendation:act,recommendation:res,reason
Application_1425329540,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_932158358,O_Create Offer,User_16,not_reachable_from_replayed_prefix_marking
Application_1584063031,A_Denied,User_67,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Denied,User_23,not_reachable_from_replayed_prefix_marking
Application_2128172349,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1975819852,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Cancelled,User_26,not_reachable_from_replayed_prefix_marking
Application_1155624509,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_918963277,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1620675668,A_Cancelled,User_26,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_460231462,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1003444518,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_1092109071,W_Call incomplete files,User_90,not_reachable_from_replayed_prefix_marking
Application_663134091,W_Call incomplete files,User_44,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Cancelled,User_19,not_reachable_from_replayed_prefix_marking
Application_1032862024,O_Create Offer,User_56,not_reachable_from_replayed_prefix_marking
Application_114551747,O_Returned,User_126,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1157095713,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_1076592180,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_1801593563,A_Cancelled,User_26,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Cancelled,User_54,not_reachable_from_replayed_prefix_marking
Application_839952915,W_Call incomplete files,User_23,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_37,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_49,not_reachable_from_replayed_prefix_marking
Application_206222910,A_Cancelled,User_26,not_reachable_from_replayed_prefix_marking
Application_1518048032,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_427975818,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Denied,User_49,not_reachable_from_replayed_prefix_marking
Application_2061502784,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1143452352,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_597372127,A_Cancelled,User_99,not_reachable_from_replayed_prefix_marking
