case:concept:name,recommendation:act,recommendation:res,reason
Application_1425329540,W_Call incomplete files,User_33,not_reachable_from_replayed_prefix_marking
Application_932158358,A_Cancelled,User_96,not_reachable_from_replayed_prefix_marking
Application_1584063031,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Denied,User_67,not_reachable_from_replayed_prefix_marking
Application_1479752026,W_Call incomplete files,User_101,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_274240684,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1975819852,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1784815865,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_71,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Validating,User_99,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1003444518,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1092109071,O_Returned,User_103,not_reachable_from_replayed_prefix_marking
Application_663134091,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_101,not_reachable_from_replayed_prefix_marking
Application_269341222,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_114551747,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_2039657007,A_Cancelled,User_53,not_reachable_from_replayed_prefix_marking
Application_157155173,A_Validating,User_57,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_17,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Cancelled,User_77,not_reachable_from_replayed_prefix_marking
Application_420380783,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_260635392,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_42,not_reachable_from_replayed_prefix_marking
Application_592613102,A_Incomplete,User_33,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Validating,User_106,not_reachable_from_replayed_prefix_marking
Application_839952915,W_Call incomplete files,User_131,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_15,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_106,not_reachable_from_replayed_prefix_marking
Application_1866125313,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1518048032,W_Call incomplete files,User_24,not_reachable_from_replayed_prefix_marking
Application_427975818,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
