case:concept:name,recommendation:act,recommendation:res,reason
Application_1584063031,O_Create Offer,User_71,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Cancelled,User_4,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Validating,User_4,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1784815865,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Cancelled,User_47,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Validating,User_51,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1620675668,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1003444518,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Validating,User_56,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_47,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Validating,User_58,not_reachable_from_replayed_prefix_marking
Application_1032862024,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_114551747,O_Returned,User_2,not_reachable_from_replayed_prefix_marking
Application_157155173,A_Validating,User_133,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_4,not_reachable_from_replayed_prefix_marking
Application_1157095713,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1076592180,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_299698075,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1801593563,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_420380783,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_51,not_reachable_from_replayed_prefix_marking
Application_592613102,W_Call incomplete files,User_62,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_839952915,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1050938301,A_Validating,User_70,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_1518048032,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_427975818,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Validating,User_14,not_reachable_from_replayed_prefix_marking
Application_1143452352,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_597372127,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_163804730,W_Call incomplete files,User_21,not_reachable_from_replayed_prefix_marking
Application_1082188204,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1667989141,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_2099511368,A_Cancelled,User_51,not_reachable_from_replayed_prefix_marking
Application_1496645833,A_Validating,User_14,not_reachable_from_replayed_prefix_marking
Application_856935152,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1818700890,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_1914483239,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1928577170,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1579588184,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_485567867,A_Cancelled,User_75,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Cancelled,User_49,not_reachable_from_replayed_prefix_marking
Application_199635820,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_2087713022,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_340321174,A_Validating,User_70,not_reachable_from_replayed_prefix_marking
Application_528558455,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1533785960,A_Validating,User_51,not_reachable_from_replayed_prefix_marking
Application_1091454310,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_255496047,A_Validating,User_4,not_reachable_from_replayed_prefix_marking
Application_1504307845,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_480070910,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_354974392,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1634751250,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_1840472630,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1485546748,A_Cancelled,User_51,not_reachable_from_replayed_prefix_marking
Application_1616117711,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_815439845,A_Cancelled,User_75,not_reachable_from_replayed_prefix_marking
Application_1273835556,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_2021390880,W_Call incomplete files,User_11,not_reachable_from_replayed_prefix_marking
Application_76083190,W_Call incomplete files,User_4,not_reachable_from_replayed_prefix_marking
Application_80298426,A_Validating,User_37,not_reachable_from_replayed_prefix_marking
Application_1835611863,W_Call incomplete files,User_37,not_reachable_from_replayed_prefix_marking
Application_760288041,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_2090776603,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_2116148116,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1976004129,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_2034295537,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_586839753,O_Create Offer,User_14,not_reachable_from_replayed_prefix_marking
Application_1664858516,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_812842800,O_Create Offer,User_41,not_reachable_from_replayed_prefix_marking
Application_1486220145,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1385747357,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_2069545303,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1064102675,A_Incomplete,User_51,not_reachable_from_replayed_prefix_marking
Application_894204901,A_Cancelled,User_11,not_reachable_from_replayed_prefix_marking
Application_786731748,A_Cancelled,User_44,not_reachable_from_replayed_prefix_marking
