case:concept:name,Next_activity,Next_resource
188485,O_SENT_BACK,10138
189805,A_APPROVED,10138
191644,A_APPROVED,10972
193647,A_APPROVED,10972
193968,A_CANCELLED,11049
194139,O_SENT_BACK,10629
194269,A_CANCELLED,10629
195082,A_CANCELLED,10629
195175,O_SENT_BACK,10138
195247,A_APPROVED,10972
195259,A_CANCELLED,10629
195323,A_CANCELLED,10629
195654,A_CANCELLED,11259
196045,A_CANCELLED,10629
196057,A_CANCELLED,10629
196060,O_SENT_BACK,10138
196341,A_CANCELLED,10629
196455,O_SENT_BACK,10972
196521,A_CANCELLED,10629
196602,A_APPROVED,10609
196867,O_SENT_BACK,10972
196948,A_CANCELLED,10629
197051,A_CANCELLED,10629
197093,A_CANCELLED,10910
197162,A_CANCELLED,10629
197168,A_CANCELLED,11049
197321,O_SENT_BACK,11049
197530,A_APPROVED,10138
197605,O_SENT_BACK,10138
197800,O_SENT_BACK,10138
198026,O_SENT_BACK,10138
198232,A_CANCELLED,10138
198253,O_SENT_BACK,10138
198274,A_CANCELLED,11259
198415,O_SENT_BACK,10138
198585,A_CANCELLED,11049
198618,A_APPROVED,10138
199014,A_CANCELLED,10972
199189,O_SENT_BACK,10138
199411,O_SENT_BACK,10138
199570,A_CANCELLED,10899
199600,A_CANCELLED,10629
199633,A_CANCELLED,11259
199681,A_APPROVED,10972
199800,A_CANCELLED,11259
199893,O_SENT_BACK,10789
200103,O_SENT_BACK,10138
200320,O_SENT_BACK,10138
200386,O_SENT_BACK,10899
200593,O_SENT_BACK,10899
200635,O_SENT_BACK,11049
200764,O_SENT_BACK,10972
200770,A_CANCELLED,10629
200811,A_APPROVED,10972
200859,O_SENT_BACK,10972
200877,O_SENT_BACK,10138
200982,A_CANCELLED,11049
201072,O_SENT_BACK,10899
201081,A_CANCELLED,10138
201144,O_SENT_BACK,10138
201244,A_CANCELLED,10629
201328,O_SENT_BACK,10138
201373,A_CANCELLED,10629
201376,A_APPROVED,10138
201379,A_CANCELLED,10629
201397,A_CANCELLED,11049
201427,A_CANCELLED,10629
201433,O_SENT_BACK,10972
201526,A_CANCELLED,10629
201541,O_SENT_BACK,10972
201605,A_APPROVED,10138
201611,A_APPROVED,10972
201677,A_CANCELLED,10629
201725,A_CANCELLED,11049
201743,O_SENT_BACK,10138
201770,O_SENT_BACK,10138
201833,A_CANCELLED,10138
201842,O_SENT_BACK,10138
201848,A_CANCELLED,10629
