case:concept:name,Next_activity,Next_resource
188485,O_CANCELLED,112
189805,A_APPROVED,10609
191644,A_APPROVED,10972
193647,A_APPROVED,11289
193968,A_APPROVED,10609
194139,O_CANCELLED,112
194269,O_CANCELLED,112
195082,O_CANCELLED,112
195175,O_CANCELLED,11049
195247,A_APPROVED,10609
195259,O_CANCELLED,112
195323,O_SENT_BACK,10972
195654,O_SENT_BACK,10629
196045,O_CANCELLED,10629
196057,O_CANCELLED,10972
196060,O_CANCELLED,10629
196341,O_CANCELLED,10629
196455,O_CANCELLED,10629
196521,O_CANCELLED,11049
196602,A_APPROVED,10609
196867,O_CANCELLED,112
196948,A_APPROVED,10609
197051,O_SENT_BACK,10609
197093,O_SENT_BACK,10609
197162,O_CANCELLED,112
197168,O_SENT_BACK,10972
197321,O_SENT_BACK,10972
197530,A_APPROVED,10609
197605,O_SENT_BACK,10629
197800,O_SENT_BACK,10972
198026,O_SENT_BACK,11049
198232,A_APPROVED,10629
198253,O_SENT_BACK,10972
198274,O_CANCELLED,112
198415,O_CANCELLED,112
198585,A_APPROVED,10972
198618,,
199014,A_APPROVED,10629
199189,O_SENT_BACK,10629
199411,O_CANCELLED,112
199570,O_CANCELLED,112
199600,O_CANCELLED,112
199633,O_CANCELLED,10629
199681,A_APPROVED,10609
199800,O_SENT_BACK,10789
199893,O_SENT_BACK,10629
200103,O_CANCELLED,112
200320,O_CANCELLED,112
200386,O_CANCELLED,10899
200593,O_CANCELLED,10972
200635,O_SENT_BACK,11289
200764,O_CANCELLED,10629
200770,O_SENT_BACK,10972
200811,A_APPROVED,10609
200859,O_SENT_BACK,10609
200877,O_SENT_BACK,10609
200982,A_APPROVED,10972
201072,O_SENT_BACK,10609
201081,O_SENT_BACK,10972
201144,O_CANCELLED,112
201244,O_SENT_BACK,10629
201328,O_SENT_BACK,10629
201373,O_SENT_BACK,10629
201376,A_APPROVED,10609
201379,O_CANCELLED,112
201397,A_APPROVED,10972
201427,O_SENT_BACK,10609
201433,O_CANCELLED,112
201526,O_CANCELLED,112
201541,O_CANCELLED,112
201605,A_APPROVED,10609
201611,A_APPROVED,10609
201677,O_SENT_BACK,10913
201725,A_APPROVED,10972
201743,O_CANCELLED,112
201770,O_SENT_BACK,10629
201833,O_SENT_BACK,10629
201842,O_SENT_BACK,10789
201848,O_CANCELLED,112
201854,A_APPROVED,10609
201885,O_CANCELLED,10629
201891,O_CANCELLED,112
201909,O_CANCELLED,10609
201915,O_SENT_BACK,10972
201927,O_CANCELLED,112
201936,O_CANCELLED,112
202026,O_CANCELLED,10972
202056,O_CANCELLED,10629
202068,O_CANCELLED,112
202071,O_SENT_BACK,10629
202182,O_CANCELLED,10629
202256,O_CANCELLED,10609
202259,O_SENT_BACK,10972
202271,O_CANCELLED,112
202343,O_CANCELLED,11049
202361,O_CANCELLED,112
202379,O_SENT_BACK,10972
202397,,
202457,O_CANCELLED,10629
202479,O_CANCELLED,10629
202536,,
202539,A_APPROVED,10972
202542,O_SENT_BACK,10972
202569,O_CANCELLED,112
202596,O_SENT_BACK,10629
202632,O_SENT_BACK,10629
202641,O_CANCELLED,112
202737,O_CANCELLED,112
202740,,
202755,O_SENT_BACK,10972
202809,O_SENT_BACK,10972
202830,O_CANCELLED,112
202881,O_CANCELLED,11049
202893,O_CANCELLED,10629
202899,O_SENT_BACK,10629
202935,O_CANCELLED,10972
202983,O_CANCELLED,10972
203013,O_CANCELLED,10972
203016,O_SENT_BACK,10629
203076,O_SENT_BACK,11049
203079,A_APPROVED,10609
203146,O_SENT_BACK,10972
203149,O_SENT_BACK,10972
203158,A_APPROVED,11289
203173,O_SENT_BACK,10972
203227,O_SENT_BACK,10972
203230,O_CANCELLED,112
203248,O_CANCELLED,112
203260,O_CANCELLED,10972
203287,O_CANCELLED,10972
203296,A_APPROVED,10609
203341,O_CANCELLED,112
203380,O_SENT_BACK,10913
203419,O_SENT_BACK,10972
203480,O_CANCELLED,112
203492,A_APPROVED,10629
203549,O_SENT_BACK,10972
203606,O_SENT_BACK,10972
203711,O_CANCELLED,112
203732,O_CANCELLED,10972
203738,O_SENT_BACK,10972
203762,O_CANCELLED,11049
203765,O_CANCELLED,11049
203777,O_CANCELLED,10629
203780,O_CANCELLED,112
203802,A_APPROVED,10972
203829,O_CANCELLED,112
203835,A_APPROVED,10972
203841,O_CANCELLED,10629
203865,O_CANCELLED,112
203883,O_SENT_BACK,10629
203901,O_CANCELLED,112
203961,O_CANCELLED,10972
203964,A_CANCELLED,10789
203994,O_CANCELLED,112
204000,O_SENT_BACK,10972
204030,A_APPROVED,10629
204045,O_CANCELLED,112
204054,O_CANCELLED,112
204096,O_SENT_BACK,10972
204099,O_CANCELLED,10914
204119,O_CANCELLED,112
204185,O_SENT_BACK,10629
204200,O_SENT_BACK,10972
204218,O_CANCELLED,112
204314,O_SENT_BACK,10609
204326,O_SENT_BACK,10629
204332,O_CANCELLED,10629
204347,O_SENT_BACK,10629
204418,O_CANCELLED,10972
204442,O_CANCELLED,10629
204466,O_SENT_BACK,10972
204472,O_CANCELLED,112
204475,W_Nabellen incomplete dossiers,10789
204514,O_CANCELLED,10972
204565,O_CANCELLED,112
204574,O_CANCELLED,11049
204592,O_SENT_BACK,10789
204613,O_SENT_BACK,10972
204682,O_SENT_BACK,11122
204691,A_APPROVED,10609
204712,O_SENT_BACK,10972
204721,O_CANCELLED,10629
204724,O_SENT_BACK,10609
204730,,
204742,O_CANCELLED,112
204799,O_CANCELLED,112
204808,O_SENT_BACK,10789
204829,O_SENT_BACK,10972
204838,O_SENT_BACK,10789
204841,A_APPROVED,10972
204847,O_SENT_BACK,10899
204859,A_APPROVED,10972
204862,A_APPROVED,10609
204906,O_SENT_BACK,10972
204915,O_SENT_BACK,10629
204924,O_SENT_BACK,10972
204969,O_CANCELLED,112
204981,A_APPROVED,10609
204993,A_APPROVED,10629
205005,O_SENT_BACK,10972
205026,O_CANCELLED,112
205029,O_CANCELLED,112
205035,O_SENT_BACK,10629
205059,W_Nabellen incomplete dossiers,10629
205062,O_CANCELLED,112
205086,O_SENT_BACK,10789
205110,O_SENT_BACK,10972
205125,O_SENT_BACK,10789
205143,O_SENT_BACK,10972
205170,O_CANCELLED,10629
205229,A_APPROVED,10609
205256,O_SENT_BACK,10972
205262,O_SENT_BACK,10972
205274,O_SENT_BACK,10972
205310,O_CANCELLED,10609
205313,A_APPROVED,10609
205319,O_CANCELLED,112
205340,O_SENT_BACK,10629
205343,O_SENT_BACK,10789
205349,O_SENT_BACK,11049
205358,O_SENT_BACK,10972
205364,O_CANCELLED,10972
205367,A_APPROVED,10609
205379,O_SENT_BACK,10629
205385,A_APPROVED,10609
205388,O_CANCELLED,112
205418,O_CANCELLED,10972
205459,O_SENT_BACK,10789
205465,O_SENT_BACK,10789
205468,O_SENT_BACK,11049
205511,A_CANCELLED,10910
205514,O_SENT_BACK,10609
205535,O_SENT_BACK,10972
205553,O_SENT_BACK,10789
205556,O_SENT_BACK,10609
205562,O_SENT_BACK,10609
205583,O_SENT_BACK,10972
205643,O_SENT_BACK,10972
205661,,
205715,O_SENT_BACK,10972
205724,A_APPROVED,10609
205736,O_CANCELLED,112
205742,O_CANCELLED,10972
205754,O_SENT_BACK,10789
205757,O_SENT_BACK,10789
205782,A_APPROVED,10629
205791,O_SENT_BACK,10789
205794,O_SENT_BACK,10972
205797,O_SENT_BACK,10972
205803,O_SENT_BACK,10972
205843,O_SENT_BACK,11049
205846,A_APPROVED,10609
205849,O_SENT_BACK,10609
205864,A_ACCEPTED,10914
205873,,
205876,O_SENT_BACK,10972
205885,O_SENT_BACK,10972
205897,O_SENT_BACK,10972
205912,O_SENT_BACK,10789
205921,O_SENT_BACK,10972
205954,O_SENT_BACK,10629
205969,O_SENT_BACK,10972
206026,O_SENT_BACK,10972
206047,A_APPROVED,10972
206050,O_SENT_BACK,10629
206053,A_APPROVED,10972
206071,O_SENT_BACK,10609
206086,A_ACTIVATED,10609
206099,O_SENT_BACK,10972
206105,O_SENT_BACK,10789
206108,O_SENT_BACK,10629
206111,O_SENT_BACK,10972
206123,W_Nabellen incomplete dossiers,10972
206132,O_SENT_BACK,10972
206135,A_APPROVED,10972
206141,,
206147,O_SENT_BACK,11289
206150,A_APPROVED,10972
206165,O_SENT_BACK,10789
206180,A_APPROVED,10609
206198,O_SENT_BACK,10789
206201,O_SENT_BACK,10899
206216,O_SENT_BACK,10789
206219,O_SENT_BACK,10972
206222,O_SENT_BACK,10609
206231,O_SENT_BACK,10789
206234,O_SENT_BACK,10972
206240,O_SENT_BACK,10789
206246,O_SENT_BACK,10972
206249,O_SENT_BACK,10629
206258,A_APPROVED,10972
206261,O_SENT_BACK,10972
206279,O_SENT_BACK,10972
206285,A_APPROVED,10972
206291,O_CANCELLED,112
206294,O_SENT_BACK,10789
206300,A_APPROVED,10609
206309,A_APPROVED,10609
206333,O_SENT_BACK,10972
