case:concept:name,Next_activity,Next_resource
188485,O_SENT_BACK,10629
189805,A_CANCELLED,11049
191644,A_REGISTERED,10972
193647,,
193968,A_APPROVED,10138
194139,A_CANCELLED,10972
194269,O_SENT_BACK,11259
195082,O_DECLINED,10972
195175,O_SENT_BACK,10899
195247,A_ACTIVATED,10138
195259,O_SENT_BACK,10629
195323,O_SENT_BACK,10629
195654,O_SENT_BACK,10629
196045,O_SENT_BACK,10789
196057,O_SENT_BACK,10629
196060,O_SENT_BACK,10629
196341,O_SENT_BACK,10629
196455,,
196521,O_SENT_BACK,10629
196602,A_CANCELLED,11049
196867,O_SENT_BACK,10789
196948,A_CANCELLED,10899
197051,O_SENT_BACK,10629
197093,O_SENT_BACK,10910
197162,O_SENT_BACK,10629
197168,O_SENT_BACK,10972
197321,A_CANCELLED,10629
197530,A_CANCELLED,11049
197605,O_SENT_BACK,10899
197800,O_SENT_BACK,10789
198026,O_SENT_BACK,11259
198232,A_REGISTERED,10972
198253,O_DECLINED,10138
198274,A_CANCELLED,10972
198415,O_SENT_BACK,10629
198585,A_APPROVED,10972
198618,A_REGISTERED,10138
199014,A_APPROVED,10138
199189,O_SENT_BACK,10629
199411,O_SENT_BACK,11259
199570,A_CANCELLED,10972
199600,O_SENT_BACK,10899
199633,A_CANCELLED,10972
199681,A_REGISTERED,10972
199800,O_SENT_BACK,11259
199893,O_SENT_BACK,10138
200103,O_SENT_BACK,10629
200320,O_SENT_BACK,11259
200386,,
200593,O_SENT_BACK,10789
200635,O_SENT_BACK,10789
200764,O_SENT_BACK,10629
200770,O_SENT_BACK,10899
200811,A_APPROVED,10138
200859,O_SENT_BACK,10789
200877,A_CANCELLED,10972
200982,A_CANCELLED,10899
201072,,
201081,O_SENT_BACK,10972
201144,O_SENT_BACK,10899
201244,O_SENT_BACK,10899
201328,O_SENT_BACK,10972
201373,O_SENT_BACK,10899
201376,A_CANCELLED,10899
201379,O_SENT_BACK,10629
201397,A_CANCELLED,10899
201427,A_CANCELLED,10899
201433,O_SENT_BACK,10899
201526,O_SENT_BACK,10629
201541,A_CANCELLED,10972
201605,A_REGISTERED,10972
201611,A_CANCELLED,10972
201677,O_SENT_BACK,10629
201725,A_ACTIVATED,10972
201743,O_SENT_BACK,10629
201770,O_SENT_BACK,10899
201833,A_CANCELLED,10972
201842,A_CANCELLED,10972
201848,O_SENT_BACK,10629
201854,A_CANCELLED,11049
201885,A_CANCELLED,10972
201891,O_SENT_BACK,10899
201909,A_CANCELLED,10899
201915,O_SENT_BACK,10629
201927,O_SENT_BACK,10629
201936,O_SENT_BACK,10629
202026,O_SENT_BACK,11259
202056,O_SENT_BACK,11259
202068,O_SENT_BACK,10899
202071,O_SENT_BACK,11259
202182,O_SENT_BACK,10629
202256,,
202259,A_CANCELLED,10899
202271,A_CANCELLED,10914
202343,O_SENT_BACK,10899
202361,O_SENT_BACK,10629
202379,O_SENT_BACK,10629
202397,,
202457,O_SENT_BACK,10899
202479,A_CANCELLED,10899
202536,,
202539,A_CANCELLED,11049
202542,O_SENT_BACK,10629
202569,O_SENT_BACK,10899
202596,O_SENT_BACK,10629
202632,O_SENT_BACK,10972
202641,A_CANCELLED,10789
202737,A_CANCELLED,10972
202740,,
202755,A_CANCELLED,10972
202809,O_SENT_BACK,10972
202830,A_CANCELLED,10972
202881,O_SENT_BACK,10629
202893,O_SENT_BACK,10789
202899,O_SENT_BACK,10899
202935,O_SENT_BACK,10629
202983,O_SENT_BACK,10629
203013,A_DECLINED,10629
203016,O_SENT_BACK,10899
203076,O_SENT_BACK,10629
203079,A_CANCELLED,11259
203146,A_CANCELLED,10972
203149,O_SENT_BACK,11049
203158,,
203173,O_SENT_BACK,11049
203227,A_CANCELLED,10932
203230,A_CANCELLED,10972
203248,A_CANCELLED,10972
203260,A_CANCELLED,10899
203287,A_DECLINED,10138
203296,A_CANCELLED,11049
203341,O_SENT_BACK,10629
203380,O_SENT_BACK,10629
203419,A_CANCELLED,10972
203480,A_CANCELLED,10972
203492,A_CANCELLED,10972
203549,A_CANCELLED,10972
203606,A_CANCELLED,10972
203711,A_CANCELLED,10899
203732,O_SENT_BACK,10899
203738,O_SENT_BACK,10899
203762,A_CANCELLED,10972
203765,O_SENT_BACK,10899
203777,O_SENT_BACK,10629
203780,O_SENT_BACK,10899
203802,,
203829,O_SENT_BACK,10629
203835,A_ACTIVATED,10609
203841,O_SENT_BACK,11049
203865,A_CANCELLED,10138
203883,A_CANCELLED,10972
203901,A_CANCELLED,10899
203961,O_SENT_BACK,11049
203964,A_CANCELLED,10972
203994,O_SENT_BACK,11049
204000,A_CANCELLED,10972
204030,A_CANCELLED,11049
204045,O_SENT_BACK,10899
204054,A_CANCELLED,10972
204096,O_SENT_BACK,10789
204099,O_CANCELLED,10972
204119,A_CANCELLED,11049
204185,A_CANCELLED,10899
204200,O_SENT_BACK,10899
204218,A_CANCELLED,10899
204314,O_SENT_BACK,10789
204326,A_CANCELLED,10972
204332,A_CANCELLED,10899
204347,A_CANCELLED,10899
204418,O_SENT_BACK,11049
204442,,
204466,A_CANCELLED,10972
204472,A_CANCELLED,10972
204475,O_SENT_BACK,10629
204514,O_SENT_BACK,11049
204565,A_CANCELLED,10972
204574,O_SENT_BACK,11049
204592,O_SENT_BACK,11049
204613,A_CANCELLED,10972
204682,O_SENT_BACK,11049
204691,A_CANCELLED,10972
204712,,
204721,O_SENT_BACK,10899
204724,O_SENT_BACK,11049
204730,A_CANCELLED,11049
204742,O_SENT_BACK,10789
204799,A_CANCELLED,10972
204808,O_SENT_BACK,10972
204829,A_CANCELLED,10972
204838,A_CANCELLED,10972
204841,,
204847,O_SENT_BACK,11049
204859,A_APPROVED,10138
204862,,
204906,A_CANCELLED,10972
204915,A_CANCELLED,11049
204924,A_CANCELLED,11049
204969,O_SENT_BACK,10138
204981,A_APPROVED,11289
204993,O_DECLINED,10609
205005,O_SENT_BACK,10972
205026,O_SENT_BACK,10899
205029,A_CANCELLED,10972
205035,A_CANCELLED,10972
205059,W_Nabellen incomplete dossiers,10932
205062,O_SENT_BACK,11049
205086,O_SENT_BACK,10899
205110,O_SENT_BACK,11049
205125,O_SENT_BACK,10972
205143,O_SENT_BACK,10972
205170,A_CANCELLED,10972
205229,A_CANCELLED,10899
205256,O_SENT_BACK,10899
205262,O_SENT_BACK,10789
205274,A_CANCELLED,10972
205310,A_CANCELLED,11049
205313,A_ACTIVATED,10138
205319,A_CANCELLED,10972
205340,O_SENT_BACK,11049
205343,O_SENT_BACK,10789
205349,A_CANCELLED,10972
205358,O_SENT_BACK,10899
205364,,
205367,A_APPROVED,10138
205379,A_CANCELLED,10789
205385,A_CANCELLED,11049
205388,O_SENT_BACK,11049
205418,O_SENT_BACK,11049
205459,O_SENT_BACK,11049
205465,O_SENT_BACK,11049
205468,O_SENT_BACK,10899
205511,A_CANCELLED,10899
205514,A_CANCELLED,10972
205535,A_CANCELLED,10972
205553,A_CANCELLED,10972
205556,O_SENT_BACK,10789
205562,O_SENT_BACK,10629
205583,A_CANCELLED,10972
205643,A_CANCELLED,10972
205661,O_DECLINED,11259
205715,O_SENT_BACK,11049
205724,A_CANCELLED,11049
205736,O_SENT_BACK,11049
205742,,
205754,O_SENT_BACK,10899
205757,O_SENT_BACK,10972
205782,A_ACTIVATED,10138
205791,A_CANCELLED,10972
205794,O_SENT_BACK,10789
205797,A_CANCELLED,10972
205803,A_CANCELLED,10972
205843,O_SENT_BACK,10789
205846,A_APPROVED,10138
