case:concept:name,pred_outcome,pred_sigmoid_mm_time,pred_uncertainty
188485,0.6972313607990958,0.2533845605564044,0.20801240659056122
189805,0.9453121547724604,-0.020584637159912766,0.0407002195394554
191644,0.7136711305695631,0.06604197592447655,0.07204057897439037
193647,,,
193968,0.8240547248218331,0.08715577322906315,0.07135809213577424
194139,0.44305121866910097,0.20726723587732016,0.17141631191190704
194269,0.39957031646977575,0.19539319163001234,0.11794842456048364
195082,0.3847978746105954,0.3172239233436603,0.19533715562868478
195175,0.47938254278687736,0.18834253570224074,0.1442130268074108
195247,0.9293727529453676,-0.03777778323140257,0.03876045581649958
195259,0.363302300539354,0.22940719314917957,0.18534099171040264
195323,0.21564375135138308,0.28474187814411217,0.21680107513823735
195654,0.46145708569992666,0.23508205102762747,0.17644821263744417
196045,0.35794607279666185,0.21854867499475833,0.17021352219021232
196057,0.3422425376283921,0.20374582102037525,0.15033771445244395
196060,0.36045913513903505,0.1897353817124521,0.15882938690254905
196341,0.3479122079618216,0.2101266351658179,0.16509673742382264
196455,0.7458732511668061,0.16533633064357509,0.13929257705424158
196521,0.40592614855447834,0.20031003454986848,0.13912582574558194
196602,0.8690755895228071,0.014272359186348726,0.04960025845804402
196867,0.46712073955604655,0.2240755936943815,0.1687259508003155
196948,0.8623315267091712,0.14058653401175947,0.10840000747045737
197051,0.3126932064617897,0.15600744019650734,0.16644677244308356
197093,0.28526988296611655,0.3737149486200214,0.22520464384987482
197162,0.3041044811255336,0.28137805081648115,0.16473941792743277
197168,0.3297359989357319,0.28162452355233153,0.16402957773818605
197321,0.18381948202939136,0.21052985682737108,0.15418748871970236
197530,0.7438518052444615,-0.002247396140340918,0.0553206160854079
197605,0.5143597861080698,0.2662554384935262,0.20066695857291972
197800,0.34945373140697744,0.24086008844729215,0.27127129697166047
198026,0.4583280190415831,0.4848297733256651,0.2707959241440167
198232,0.7794549247422964,-0.005293678849347894,0.05862169697802871
198253,0.19552124682408062,0.07597714713901865,0.055373964418209194
198274,0.3326604681003246,0.3141592182382187,0.20843592356871665
198415,0.2734239863745396,0.10209677493682956,0.14978062245016396
198585,0.9788718024105464,0.0030159520460006917,0.03995520588289779
198618,0.7553446310989782,0.010414664546601171,0.07676338359528022
199014,,,
199189,0.39564730829880285,0.3136252410461899,0.16727410098386594
199411,0.17190170410049585,0.23707536373023558,0.26271472480032243
199570,0.6156274232021355,0.29500384416288866,0.19140686085129585
199600,0.24417634202324512,0.1300793139465397,0.1875759353685426
199633,0.5420514971377396,0.3426468341402996,0.25596579088455185
199681,0.810534948605657,0.04126092775819756,0.0642067711973476
199800,0.4928293705445751,0.36736702100132734,0.2839206614971486
199893,0.13821142967398004,0.3088563266687888,0.15368080727527678
200103,0.5880187552677332,0.2460311802595622,0.1870036154537662
200320,0.4308160330090179,0.26455195613328697,0.20414668138385808
200386,0.8462335742431448,0.16516227899763067,0.1349766547398062
200593,0.8493515305506222,0.10857818814118117,0.09041975644988026
200635,0.6655125241215931,0.25279385978511404,0.24611987509677943
200764,0.3546842119036087,0.2497056037041819,0.21414001935912008
200770,0.3769576468756142,0.2509686478270026,0.18494614196493825
200811,0.8764907656669302,-0.005570114862574527,0.04987030187064654
200859,0.35184147237670843,0.24215250321924578,0.17740551379893482
200877,0.4579130107057093,0.35304219645018386,0.2276932729595868
200982,0.586706192367561,0.09006827136308201,0.07879950172133099
201072,,,
201081,0.5359582577787932,0.2539766111420739,0.21397791132193916
201144,0.44213161646250987,0.23362567761423136,0.18905401469129857
201244,0.5419402034126007,0.28215909943170103,0.1812058393474488
201328,0.5932367650253452,0.2789086417515877,0.1955767641107534
201373,0.587793481642386,0.3199414702254865,0.22653001237216475
201376,0.9348293814961046,0.04338527210375176,0.05832581363016068
201379,0.3524562152261456,0.12853664211475044,0.16340064812103774
201397,,,
201427,0.5496930833039443,0.3217132392818652,0.26435075043695566
201433,0.4048623793158585,0.2932271217088083,0.2271914458389961
201526,0.2903602780210816,0.13369796423291994,0.12077552167865896
201541,0.12979140346845824,0.2402953942244868,0.1935600726298847
201605,0.9640109263087127,-0.02449415775176944,0.03861593149605711
201611,0.9033249655592756,0.08760903299006303,0.06933867041719324
201677,0.4024829069817497,0.15601753448518185,0.17008313816718965
201725,,,
201743,0.27695971609104464,0.17808115781342176,0.16306865286696717
201770,0.30839113972750665,0.12035391127400566,0.13179601651984443
201833,0.3244083910081207,0.2238448934215572,0.21463214151881113
201842,0.52548182640458,0.17582164561705188,0.21751639182376356
201848,0.3585348061758536,0.23274958606955876,0.26175183697662163
201854,0.8950112624629577,0.135521700536722,0.0903110450483315
201885,0.4332913095319738,0.2187328761013504,0.1990117520000668
201891,0.5292472667420866,0.24237859123152428,0.20115655298879784
201909,0.8598000669968285,0.03801337813994726,0.08637721726842935
201915,0.5357928570870437,0.14431466606387508,0.16435411508598086
201927,0.45108759054753383,0.18669158079726028,0.19718301250995196
201936,0.41539974092802484,0.2995176689885284,0.22913829691093848
202026,0.2658320222156941,0.20524561670076705,0.14340877861713752
202056,0.33080290045832533,0.23604637209496931,0.15930616329170497
202068,0.38027610128710104,0.1990106434479939,0.23132316723515506
202071,0.5071545435570707,0.2885521240030727,0.23353935563965636
202182,0.37942039272673056,0.30728885794013455,0.21249013479539514
202256,0.9063960389167154,0.13793871981501288,0.1504050809864844
202259,0.6222484738644608,0.2234744533905491,0.22307530431109782
202271,0.6380177804373153,0.46712450047941556,0.21215407062397995
202343,0.3224357162845066,0.22383880514232404,0.19581829848082938
202361,0.276168943197391,0.18462197540400754,0.1887564978943947
202379,0.5064945603820806,0.26955422463674134,0.23914276661675068
202397,0.5249179393692532,0.11384300087532781,0.15532629506982124
202457,0.2370614574573995,0.15528345040545533,0.11317652769995683
202479,0.5006481939362124,0.2370909891298367,0.2528364453405651
202536,0.9257436260283503,0.018224378469285707,0.04935145740745468
202539,0.9467313711524074,-0.009178223799524876,0.04736576892395806
202542,0.3181907595249191,0.16963423185173224,0.16289548015709876
202569,0.5087144374503998,0.26211410786376577,0.2489533560653371
202596,0.6145451709628577,0.2525354296600861,0.24539640614477043
202632,0.4805689377008422,0.3955065089178253,0.15550556108862065
202641,0.555419417380559,0.23590262401865092,0.21969847577153362
202737,0.5164524219942244,0.24174412103968115,0.1850275502176339
202740,0.9484834993107136,0.14313718298036157,0.12056472657246575
202755,0.5668438248558153,0.22136674113860833,0.1936473201608367
202809,0.6334392194439948,0.3611067544681071,0.2180881856439341
202830,0.5285094278462308,0.2322955254206066,0.2288457564939364
202881,0.26135973504199733,0.15446569848161648,0.11821520105247775
202893,0.45159768566448316,0.25928906305342647,0.20152162348460506
202899,0.2832889650486593,0.1704499019411565,0.15917680289545427
202935,0.28620252606336594,0.15951702423804165,0.138292614242399
202983,0.26390933330364663,0.24775293478734595,0.1624670137256579
203013,0.20041759540354662,0.20292461716190352,0.1257790783285069
203016,0.5065792352463312,0.3228290739913658,0.18462624869333227
203076,0.5402063815217746,0.280270470492952,0.19279922118355028
203079,0.8993198201699785,0.16357908665863766,0.09249141243265184
203146,0.505781024394931,0.21300419063724646,0.24846430845432058
203149,0.5683499712613883,0.2890594382897256,0.22440060484544022
203158,,,
203173,0.5119088138878511,0.26467442978165984,0.19601814452086325
203227,0.3772337938621849,0.35641625415356176,0.22846789438977994
203230,0.23823053202360586,0.2992527387592965,0.1575679930911823
203248,0.5561196461655631,0.21692709217902742,0.2066281662948835
203260,0.5133725818882697,0.2708661938728741,0.1879498574843013
203287,0.1992731019311035,0.2168728397082016,0.1310163083669375
203296,0.7683387064425109,0.08765116721224589,0.0696237309129423
203341,0.6122714309879704,0.25156207762285193,0.2104606802306552
203380,0.6370704870482554,0.41012330157720817,0.198396240931774
203419,0.5278835504786017,0.2551675247102279,0.2301056849721976
203480,0.4214330216916326,0.24889148557065677,0.18452195939648924
203492,,,
203549,0.5742604529246859,0.28207933162968246,0.24167492134722862
203606,0.569132889492925,0.230430746667291,0.21638861208186183
203711,0.531613737963016,0.30766413990826214,0.2384643482264821
203732,0.37536029028367035,0.24635854229053122,0.17568074194238506
203738,0.6188547478312383,0.29518015579264245,0.2863910650046331
