case:concept:name,Next_activity,Next_resource
188485,A_CANCELLED,11049
189805,A_CANCELLED,10899
191644,A_APPROVED,10138
193647,A_APPROVED,10138
193968,A_REGISTERED,10138
194139,O_SENT_BACK,10138
194269,O_SENT_BACK,10972
195082,O_SENT_BACK,10972
195175,A_CANCELLED,10899
195247,A_CANCELLED,11049
195259,O_SENT_BACK,11259
195323,A_CANCELLED,10138
195654,O_SENT_BACK,10972
196045,A_CANCELLED,10138
196057,O_SENT_BACK,10972
196060,A_CANCELLED,10138
196341,O_SENT_BACK,10972
196455,O_SENT_BACK,10138
196521,A_CANCELLED,10138
196602,A_CANCELLED,10899
196867,A_CANCELLED,11049
196948,A_APPROVED,11289
197051,O_SENT_BACK,10138
197093,A_CANCELLED,10972
197162,O_SENT_BACK,10972
197168,O_SENT_BACK,10138
197321,O_SENT_BACK,10972
197530,A_REGISTERED,10972
197605,A_CANCELLED,11049
197800,A_CANCELLED,10138
198026,A_CANCELLED,11049
198232,A_CANCELLED,11049
198253,O_SENT_BACK,10972
198274,O_SENT_BACK,11049
198415,A_CANCELLED,11049
198585,A_CANCELLED,10138
198618,A_CANCELLED,10138
199014,A_CANCELLED,10899
199189,O_SENT_BACK,11049
199411,A_CANCELLED,10138
199570,A_CANCELLED,11049
199600,O_SENT_BACK,10972
199633,A_CANCELLED,11049
199681,A_CANCELLED,10972
199800,O_SENT_BACK,10972
199893,O_SENT_BACK,10629
200103,A_CANCELLED,10899
200320,O_SENT_BACK,10629
200386,,
200593,O_SENT_BACK,10972
200635,A_CANCELLED,10899
200764,A_CANCELLED,10972
200770,A_CANCELLED,10138
200811,A_CANCELLED,10899
200859,O_SENT_BACK,10629
200877,A_CANCELLED,11049
200982,A_APPROVED,10138
201072,O_SENT_BACK,10138
201081,O_SENT_BACK,10899
201144,A_CANCELLED,10138
201244,A_CANCELLED,10138
201328,O_SENT_BACK,10899
201373,A_CANCELLED,10138
201376,A_CANCELLED,10972
201379,O_SENT_BACK,10972
201397,A_ACTIVATED,10972
201427,O_SENT_BACK,10629
201433,A_CANCELLED,10899
201526,A_CANCELLED,10138
