case:concept:name,Next_activity,Next_resource
188485,O_DECLINED,10972
189805,A_CANCELLED,11049
191644,A_REGISTERED,10972
193647,A_APPROVED,10629
193968,A_CANCELLED,10972
194139,A_CANCELLED,10931
194269,O_DECLINED,10972
195082,A_CANCELLED,10914
195175,A_CANCELLED,10629
195247,A_CANCELLED,11049
195259,A_CANCELLED,10972
195323,O_DECLINED,10609
195654,A_CANCELLED,112
196045,A_CANCELLED,10629
196057,A_CANCELLED,10972
196060,A_CANCELLED,10629
196341,A_CANCELLED,11049
196455,O_SENT_BACK,11049
196521,A_CANCELLED,10972
196602,A_CANCELLED,10972
196867,O_DECLINED,10972
196948,A_CANCELLED,11122
197051,O_DECLINED,10609
197093,A_CANCELLED,10899
197162,A_CANCELLED,10972
197168,A_CANCELLED,10629
197321,A_CANCELLED,10972
197530,A_CANCELLED,10972
197605,O_DECLINED,10931
197800,O_DECLINED,11049
198026,O_DECLINED,10629
198232,A_CANCELLED,11122
198253,O_DECLINED,10609
198274,O_DECLINED,10609
198415,O_DECLINED,10972
198585,A_CANCELLED,10972
198618,A_CANCELLED,10972
199014,A_CANCELLED,10972
199189,O_DECLINED,10629
199411,A_CANCELLED,112
199570,A_CANCELLED,11289
199600,A_CANCELLED,10914
199633,A_CANCELLED,11049
199681,A_CANCELLED,10972
199800,O_DECLINED,10629
199893,A_CANCELLED,10972
200103,O_DECLINED,10914
200320,A_CANCELLED,10972
200386,O_SENT_BACK,10899
200593,O_SENT_BACK,10899
200635,A_CANCELLED,11289
200764,A_CANCELLED,11289
200770,O_DECLINED,10609
200811,A_CANCELLED,10972
200859,O_DECLINED,10609
200877,O_DECLINED,10609
200982,A_CANCELLED,10972
201072,O_SENT_BACK,11049
201081,O_DECLINED,10609
201144,O_DECLINED,10972
201244,O_DECLINED,10972
201328,O_DECLINED,10609
201373,O_DECLINED,10629
201376,A_CANCELLED,10972
201379,A_CANCELLED,10629
201397,A_CANCELLED,11289
201427,O_DECLINED,11289
201433,O_DECLINED,10609
201526,O_DECLINED,10931
201541,A_CANCELLED,10629
201605,A_CANCELLED,10629
201611,A_CANCELLED,10972
201677,O_DECLINED,10914
201725,A_CANCELLED,10972
201743,A_CANCELLED,10629
201770,O_DECLINED,10972
201833,O_DECLINED,11289
201842,O_DECLINED,10609
201848,A_CANCELLED,10932
201854,A_CANCELLED,10972
201885,O_DECLINED,10629
201891,O_DECLINED,10609
201909,A_CANCELLED,10609
201915,O_DECLINED,10931
201927,O_DECLINED,10889
201936,A_CANCELLED,10972
202026,A_CANCELLED,10972
202056,O_DECLINED,10629
202068,A_CANCELLED,112
202071,O_DECLINED,10914
202182,A_CANCELLED,10629
202256,O_SENT_BACK,10609
202259,O_DECLINED,10889
202271,A_CANCELLED,10629
202343,A_CANCELLED,11189
202361,O_DECLINED,11289
202379,A_CANCELLED,10629
202397,O_SENT_BACK,10609
202457,A_CANCELLED,11289
202479,A_CANCELLED,10932
202536,A_APPROVED,10609
202539,A_CANCELLED,10609
202542,O_DECLINED,10629
202569,O_DECLINED,10609
202596,O_DECLINED,10932
202632,A_CANCELLED,11002
202641,A_CANCELLED,10910
202737,O_DECLINED,10914
202740,O_SENT_BACK,10609
202755,O_DECLINED,10609
202809,O_DECLINED,10972
202830,O_DECLINED,11049
202881,A_CANCELLED,10629
202893,A_CANCELLED,10629
202899,O_DECLINED,10913
202935,A_CANCELLED,112
202983,A_CANCELLED,10609
203013,A_CANCELLED,10629
203016,O_DECLINED,10972
203076,O_DECLINED,10972
203079,A_REGISTERED,10609
203146,O_DECLINED,10931
203149,O_DECLINED,11049
203158,A_APPROVED,10629
203173,O_DECLINED,10609
203227,O_DECLINED,11049
203230,A_CANCELLED,11189
203248,O_DECLINED,10972
203260,A_CANCELLED,11289
203287,A_CANCELLED,10889
203296,A_CANCELLED,10972
203341,O_DECLINED,11049
203380,A_CANCELLED,10914
203419,O_DECLINED,11289
203480,O_DECLINED,10972
203492,A_CANCELLED,10899
203549,O_DECLINED,11049
203606,O_DECLINED,10931
203711,O_DECLINED,10609
203732,A_CANCELLED,10629
203738,O_DECLINED,10931
203762,O_DECLINED,10629
203765,O_DECLINED,10609
203777,A_CANCELLED,10861
203780,O_DECLINED,10629
203802,O_DECLINED,10609
203829,O_DECLINED,10972
203835,A_CANCELLED,10972
203841,A_CANCELLED,10861
203865,A_CANCELLED,10789
203883,O_DECLINED,10609
203901,O_DECLINED,10629
203961,A_CANCELLED,10972
203964,A_REGISTERED,10972
203994,O_DECLINED,11049
204000,O_DECLINED,10932
204030,O_DECLINED,10972
204045,A_CANCELLED,10931
204054,A_CANCELLED,10939
204096,O_DECLINED,10609
204099,A_CANCELLED,10914
204119,O_DECLINED,11049
