case:concept:name,Next_activity,Next_resource
188485,O_SENT_BACK,10972
189805,A_CANCELLED,10789
191644,A_APPROVED,10609
193647,A_APPROVED,10972
193968,A_APPROVED,10629
194139,O_SENT_BACK,10629
194269,O_SENT_BACK,10629
195082,O_SENT_BACK,10972
195175,O_CANCELLED,112
195247,A_CANCELLED,10609
195259,O_SENT_BACK,10629
195323,O_SENT_BACK,10609
195654,O_SENT_BACK,10899
196045,O_CANCELLED,112
196057,O_CANCELLED,112
196060,O_CANCELLED,112
196341,O_CANCELLED,112
196455,O_CANCELLED,10609
196521,O_CANCELLED,112
196602,A_APPROVED,10629
196867,O_SENT_BACK,10629
196948,A_APPROVED,10629
197051,O_SENT_BACK,10629
197093,O_SENT_BACK,10629
197162,O_SENT_BACK,10972
197168,O_SENT_BACK,10629
197321,O_SENT_BACK,10629
197530,A_APPROVED,10629
197605,O_SENT_BACK,10789
197800,O_SENT_BACK,10609
198026,A_CANCELLED,10629
198232,A_CANCELLED,10629
198253,O_SENT_BACK,10609
198274,O_SENT_BACK,10789
198415,O_SENT_BACK,11049
198585,A_APPROVED,10609
198618,A_APPROVED,10972
199014,A_CANCELLED,10609
199189,A_CANCELLED,11049
199411,O_SENT_BACK,10972
199570,O_SENT_BACK,10972
199600,O_SENT_BACK,10972
199633,O_CANCELLED,112
199681,A_APPROVED,10629
199800,A_CANCELLED,10629
199893,O_SENT_BACK,11049
200103,O_SENT_BACK,10629
200320,O_SENT_BACK,10609
200386,O_CANCELLED,10972
200593,O_CANCELLED,112
200635,O_SENT_BACK,10609
200764,O_CANCELLED,112
200770,O_SENT_BACK,10609
200811,A_CANCELLED,10789
200859,O_SENT_BACK,10629
200877,O_SENT_BACK,10629
200982,A_APPROVED,10609
201072,O_SENT_BACK,10629
201081,O_SENT_BACK,10789
201144,O_SENT_BACK,11049
201244,O_SENT_BACK,10789
201328,O_SENT_BACK,10789
201373,O_SENT_BACK,10789
201376,A_APPROVED,10629
201379,O_SENT_BACK,10913
201397,A_APPROVED,10609
201427,O_SENT_BACK,10629
201433,O_SENT_BACK,11049
201526,O_SENT_BACK,10789
201541,O_SENT_BACK,10972
201605,A_APPROVED,10629
201611,A_APPROVED,10629
201677,O_SENT_BACK,10629
201725,A_APPROVED,10609
201743,O_SENT_BACK,10972
201770,O_SENT_BACK,10899
201833,O_SENT_BACK,10899
201842,A_CANCELLED,10972
201848,O_SENT_BACK,10972
201854,A_CANCELLED,10789
201885,O_SENT_BACK,10629
201891,O_SENT_BACK,10972
201909,O_SENT_BACK,10972
201915,O_SENT_BACK,10609
201927,O_SENT_BACK,10789
201936,O_SENT_BACK,10629
202026,O_CANCELLED,112
202056,O_SENT_BACK,10972
202068,O_SENT_BACK,10972
202071,O_SENT_BACK,10789
202182,O_CANCELLED,112
202256,O_CANCELLED,112
202259,O_SENT_BACK,10789
202271,O_SENT_BACK,10629
202343,O_CANCELLED,112
202361,O_SENT_BACK,10629
202379,O_SENT_BACK,10899
202397,,
202457,O_CANCELLED,112
202479,O_CANCELLED,112
202536,A_APPROVED,11289
202539,A_APPROVED,10609
202542,O_SENT_BACK,10609
202569,O_SENT_BACK,10629
202596,O_SENT_BACK,10789
202632,O_SENT_BACK,10789
202641,O_SENT_BACK,10972
202737,O_SENT_BACK,11049
202740,,
202755,O_SENT_BACK,10789
202809,A_CANCELLED,11189
202830,O_SENT_BACK,10972
202881,O_CANCELLED,112
202893,O_CANCELLED,112
202899,O_SENT_BACK,10899
202935,O_CANCELLED,112
202983,O_CANCELLED,112
203013,O_CANCELLED,112
203016,O_SENT_BACK,11049
203076,A_CANCELLED,10629
203079,A_CANCELLED,10789
203146,O_SENT_BACK,10789
203149,O_SENT_BACK,10789
203158,A_APPROVED,10972
203173,A_CANCELLED,10609
203227,O_SENT_BACK,10789
203230,O_SENT_BACK,10629
203248,O_SENT_BACK,10972
203260,O_CANCELLED,112
203287,O_CANCELLED,112
203296,A_APPROVED,10629
203341,O_SENT_BACK,10789
203380,O_SENT_BACK,10629
203419,O_SENT_BACK,10789
203480,O_SENT_BACK,10789
203492,A_CANCELLED,10609
203549,O_SENT_BACK,10899
203606,O_SENT_BACK,10789
203711,O_SENT_BACK,10609
203732,O_CANCELLED,112
203738,O_SENT_BACK,10789
203762,O_SENT_BACK,10899
203765,O_SENT_BACK,10629
203777,O_CANCELLED,112
203780,O_SENT_BACK,11049
203802,A_APPROVED,10609
203829,O_SENT_BACK,10789
203835,A_APPROVED,10609
203841,O_CANCELLED,112
203865,O_SENT_BACK,10972
203883,O_SENT_BACK,10789
203901,O_SENT_BACK,10789
203961,O_CANCELLED,112
203964,A_CANCELLED,10972
203994,O_SENT_BACK,10972
204000,O_SENT_BACK,10899
204030,A_CANCELLED,10789
204045,O_SENT_BACK,10972
204054,O_SENT_BACK,10972
204096,O_SENT_BACK,10789
204099,O_CANCELLED,10972
204119,O_SENT_BACK,10629
204185,O_SENT_BACK,10789
204200,O_SENT_BACK,10789
204218,O_SENT_BACK,10609
204314,O_SENT_BACK,10789
204326,O_SENT_BACK,10789
204332,O_CANCELLED,112
204347,O_SENT_BACK,10789
204418,O_SENT_BACK,10629
204442,O_SENT_BACK,10972
204466,O_SENT_BACK,10789
204472,O_SENT_BACK,11049
204475,W_Nabellen incomplete dossiers,10972
204514,O_CANCELLED,112
204565,O_SENT_BACK,10629
204574,O_SENT_BACK,10789
204592,A_CANCELLED,10629
204613,O_SENT_BACK,10789
204682,O_SENT_BACK,10972
204691,A_APPROVED,10629
204712,O_SENT_BACK,10609
204721,O_CANCELLED,112
204724,A_CANCELLED,10972
204730,A_APPROVED,10972
204742,O_SENT_BACK,10972
204799,O_SENT_BACK,11049
204808,A_CANCELLED,11289
204829,O_SENT_BACK,10789
204838,A_CANCELLED,10972
204841,A_APPROVED,10609
204847,A_CANCELLED,10932
204859,A_APPROVED,10609
204862,A_APPROVED,10629
204906,O_SENT_BACK,10789
204915,O_SENT_BACK,10899
204924,O_SENT_BACK,10789
204969,O_SENT_BACK,10972
204981,A_APPROVED,10629
204993,A_CANCELLED,10609
205005,O_SENT_BACK,10789
205026,O_SENT_BACK,11289
