case:concept:name,recommendation:act,recommendation:res,reason
Application_1425329540,W_Call incomplete files,User_10,not_reachable_from_replayed_prefix_marking
Application_1584063031,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_1784815865,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1155624509,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Validating,User_83,not_reachable_from_replayed_prefix_marking
Application_918963277,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1003444518,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1092109071,A_Cancelled,User_4,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_14,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_114551747,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_2039657007,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_157155173,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1157095713,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1076592180,A_Cancelled,User_10,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_420380783,A_Cancelled,User_44,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_4,not_reachable_from_replayed_prefix_marking
Application_592613102,A_Validating,User_51,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_839952915,W_Call incomplete files,User_83,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_2,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_57,not_reachable_from_replayed_prefix_marking
Application_1518048032,W_Call incomplete files,User_51,not_reachable_from_replayed_prefix_marking
Application_427975818,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_387778376,O_Returned,User_75,not_reachable_from_replayed_prefix_marking
Application_1143452352,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_597372127,A_Validating,User_57,not_reachable_from_replayed_prefix_marking
Application_1903879559,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_163804730,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1375169811,A_Validating,User_61,not_reachable_from_replayed_prefix_marking
Application_1789934601,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_164319398,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_2043967522,O_Returned,User_116,not_reachable_from_replayed_prefix_marking
Application_1082188204,A_Incomplete,User_51,not_reachable_from_replayed_prefix_marking
Application_1959536677,A_Validating,User_136,not_reachable_from_replayed_prefix_marking
Application_1667989141,W_Call incomplete files,User_2,not_reachable_from_replayed_prefix_marking
Application_2099511368,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_1496645833,A_Validating,User_51,not_reachable_from_replayed_prefix_marking
Application_1818700890,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1914483239,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1579588184,W_Call incomplete files,User_47,not_reachable_from_replayed_prefix_marking
Application_485567867,A_Validating,User_75,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Validating,User_71,not_reachable_from_replayed_prefix_marking
Application_831992514,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_199635820,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_340321174,W_Call incomplete files,User_2,not_reachable_from_replayed_prefix_marking
Application_1091454310,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_255496047,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
