case:concept:name,recommendation:act,recommendation:res,reason
Application_1425329540,W_Call incomplete files,User_35,not_reachable_from_replayed_prefix_marking
Application_547842527,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1584063031,A_Denied,User_78,not_reachable_from_replayed_prefix_marking
Application_1479752026,O_Returned,User_129,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Validating,User_63,not_reachable_from_replayed_prefix_marking
Application_2128172349,O_Create Offer,User_33,not_reachable_from_replayed_prefix_marking
Application_1975819852,W_Call incomplete files,User_29,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Incomplete,User_33,not_reachable_from_replayed_prefix_marking
Application_330251746,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_1620675668,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1255919690,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1003444518,W_Call incomplete files,User_101,not_reachable_from_replayed_prefix_marking
Application_1092109071,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Cancelled,User_57,not_reachable_from_replayed_prefix_marking
Application_1452533285,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1186011075,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_114551747,O_Returned,User_101,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_132,not_reachable_from_replayed_prefix_marking
Application_1157095713,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1076592180,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_299698075,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Cancelled,User_16,not_reachable_from_replayed_prefix_marking
Application_260635392,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_37,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_839952915,W_Call incomplete files,User_24,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_55,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1518048032,A_Denied,User_77,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Denied,User_54,not_reachable_from_replayed_prefix_marking
Application_1220541878,A_Cancelled,User_49,not_reachable_from_replayed_prefix_marking
Application_1143452352,W_Call incomplete files,User_33,not_reachable_from_replayed_prefix_marking
Application_597372127,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1141800606,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_163804730,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
