case:concept:name,recommendation:act,recommendation:res,reason
Application_1425329540,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_1584063031,W_Call incomplete files,User_33,not_reachable_from_replayed_prefix_marking
Application_1479752026,O_Returned,User_129,not_reachable_from_replayed_prefix_marking
Application_851895556,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_2128172349,A_Cancelled,User_77,not_reachable_from_replayed_prefix_marking
Application_1975819852,W_Call incomplete files,User_44,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_37,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Denied,User_77,not_reachable_from_replayed_prefix_marking
Application_1620675668,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1654636815,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1003444518,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_663134091,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_1452533285,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_106,not_reachable_from_replayed_prefix_marking
Application_1157095713,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Cancelled,User_55,not_reachable_from_replayed_prefix_marking
Application_260635392,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_19,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_839952915,W_Call incomplete files,User_24,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_18,not_reachable_from_replayed_prefix_marking
Application_1960245250,W_Complete application,User_65,not_reachable_from_replayed_prefix_marking
Application_1518048032,W_Call incomplete files,User_42,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1220541878,A_Cancelled,User_77,not_reachable_from_replayed_prefix_marking
Application_1143452352,W_Call incomplete files,User_101,not_reachable_from_replayed_prefix_marking
Application_597372127,O_Sent (mail and online),User_79,not_reachable_from_replayed_prefix_marking
Application_1802283850,W_Complete application,User_66,not_reachable_from_replayed_prefix_marking
Application_1216723425,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1667989141,W_Call incomplete files,User_101,not_reachable_from_replayed_prefix_marking
Application_2099511368,A_Validating,User_54,not_reachable_from_replayed_prefix_marking
Application_856935152,A_Denied,User_79,not_reachable_from_replayed_prefix_marking
Application_1818700890,W_Call incomplete files,User_24,not_reachable_from_replayed_prefix_marking
Application_320538845,W_Complete application,User_78,not_reachable_from_replayed_prefix_marking
Application_1914483239,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1928577170,A_Denied,User_78,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Validating,User_99,not_reachable_from_replayed_prefix_marking
Application_831992514,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_384835333,W_Complete application,User_80,not_reachable_from_replayed_prefix_marking
Application_2090544740,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_340321174,W_Call incomplete files,User_63,not_reachable_from_replayed_prefix_marking
Application_528558455,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1533785960,A_Denied,User_79,not_reachable_from_replayed_prefix_marking
Application_1091454310,A_Validating,User_106,not_reachable_from_replayed_prefix_marking
Application_255496047,W_Call incomplete files,User_37,not_reachable_from_replayed_prefix_marking
Application_1504307845,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_480070910,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_936279128,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_354974392,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1634751250,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1840472630,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1616117711,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_2021390880,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_76083190,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_80298426,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_1835611863,W_Call incomplete files,User_42,not_reachable_from_replayed_prefix_marking
Application_2116148116,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1976004129,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1263939811,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_919959748,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_2069545303,A_Cancelled,User_42,not_reachable_from_replayed_prefix_marking
Application_890075702,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_182712917,W_Call incomplete files,User_63,not_reachable_from_replayed_prefix_marking
Application_102597720,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1571539418,O_Create Offer,User_78,not_reachable_from_replayed_prefix_marking
Application_380770908,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1288084480,A_Cancelled,User_63,not_reachable_from_replayed_prefix_marking
Application_536051300,A_Incomplete,User_106,not_reachable_from_replayed_prefix_marking
Application_518595534,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1607880476,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1518013035,O_Sent (mail and online),User_79,not_reachable_from_replayed_prefix_marking
Application_644684670,O_Returned,User_103,not_reachable_from_replayed_prefix_marking
Application_1730778542,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1529928107,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_120400056,A_Cancelled,User_77,not_reachable_from_replayed_prefix_marking
Application_346988751,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1056831748,W_Call incomplete files,User_18,not_reachable_from_replayed_prefix_marking
Application_869335382,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_339327672,A_Validating,User_99,not_reachable_from_replayed_prefix_marking
Application_1096932592,A_Cancelled,User_62,not_reachable_from_replayed_prefix_marking
Application_1452854959,W_Validate application,User_61,not_reachable_from_replayed_prefix_marking
Application_1824747835,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_920967125,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1747759228,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1013192848,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_957614949,A_Cancelled,User_77,not_reachable_from_replayed_prefix_marking
Application_964208437,W_Call incomplete files,User_54,not_reachable_from_replayed_prefix_marking
Application_884271564,A_Cancelled,User_44,not_reachable_from_replayed_prefix_marking
Application_713675823,W_Call incomplete files,User_53,not_reachable_from_replayed_prefix_marking
Application_1054777483,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_92081663,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_634353469,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_590215732,A_Cancelled,User_63,not_reachable_from_replayed_prefix_marking
Application_2146296643,W_Call incomplete files,User_54,not_reachable_from_replayed_prefix_marking
Application_226209957,W_Call incomplete files,User_4,not_reachable_from_replayed_prefix_marking
Application_1328770574,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_559380460,O_Create Offer,User_132,not_reachable_from_replayed_prefix_marking
Application_752995473,A_Cancelled,User_62,not_reachable_from_replayed_prefix_marking
Application_1224187740,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1733106091,A_Cancelled,User_62,not_reachable_from_replayed_prefix_marking
Application_1347988922,A_Cancelled,User_56,not_reachable_from_replayed_prefix_marking
Application_196951548,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_2064798594,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_496111899,A_Validating,User_24,not_reachable_from_replayed_prefix_marking
Application_255370233,W_Call incomplete files,User_29,not_reachable_from_replayed_prefix_marking
Application_418738843,O_Returned,User_93,not_reachable_from_replayed_prefix_marking
Application_1930612093,O_Create Offer,User_78,not_reachable_from_replayed_prefix_marking
Application_244396187,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_1449370855,A_Cancelled,User_56,not_reachable_from_replayed_prefix_marking
Application_1672037226,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
