case:concept:name,recommendation:act,recommendation:res,reason
Application_1647108674,O_Create Offer,User_93,not_reachable_from_replayed_prefix_marking
Application_1584063031,A_Denied,User_93,not_reachable_from_replayed_prefix_marking
Application_866486447,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1685691745,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1479752026,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_274240684,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_1767608602,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_27,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1072740747,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_1620675668,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1255919690,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1003444518,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_663134091,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1452533285,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1157095713,A_Validating,User_86,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_839952915,A_Denied,User_61,not_reachable_from_replayed_prefix_marking
Application_1050938301,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1960245250,W_Complete application,User_80,not_reachable_from_replayed_prefix_marking
Application_206222910,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1866125313,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1518048032,A_Denied,User_83,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_2061502784,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1143452352,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1802283850,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_2043967522,O_Returned,User_93,not_reachable_from_replayed_prefix_marking
Application_1667989141,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_2099511368,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_1496645833,A_Validating,User_132,not_reachable_from_replayed_prefix_marking
Application_856935152,A_Denied,User_91,not_reachable_from_replayed_prefix_marking
Application_1818700890,O_Returned,User_100,not_reachable_from_replayed_prefix_marking
Application_320538845,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_1928577170,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_1579588184,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_485567867,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_831992514,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_2087713022,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_2090544740,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_340321174,A_Denied,User_93,not_reachable_from_replayed_prefix_marking
Application_1091454310,A_Validating,User_53,not_reachable_from_replayed_prefix_marking
Application_1119704576,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_255496047,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1504307845,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_354974392,A_Validating,User_83,not_reachable_from_replayed_prefix_marking
Application_1634751250,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1616117711,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_2021390880,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_189631764,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_76083190,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_80298426,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1835611863,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_760288041,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_2116148116,A_Validating,User_86,not_reachable_from_replayed_prefix_marking
Application_2063179478,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1976004129,A_Validating,User_27,not_reachable_from_replayed_prefix_marking
Application_664337168,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1321952381,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1194573334,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1104839673,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1331492368,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1288084480,A_Denied,User_136,not_reachable_from_replayed_prefix_marking
Application_536051300,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1901752708,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_1607880476,O_Sent (mail and online),User_65,not_reachable_from_replayed_prefix_marking
Application_1712201753,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_644684670,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_1730778542,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_138110394,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1056831748,A_Denied,User_24,not_reachable_from_replayed_prefix_marking
Application_869335382,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_339327672,A_Cancelled,User_24,not_reachable_from_replayed_prefix_marking
Application_414227837,W_Call incomplete files,User_116,not_reachable_from_replayed_prefix_marking
Application_1288647467,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_964208437,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_1473464035,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_2140770767,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_2137992191,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_2146296643,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_74864529,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_226209957,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_2022118906,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_441853106,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1308025514,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1545481822,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_496111899,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_811825935,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_255370233,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_244396187,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_1672037226,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
