case:concept:name,recommendation:act,recommendation:res,reason
Application_1584063031,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_2128172349,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_274240684,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Validating,User_37,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1654636815,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_2069481439,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1003444518,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_14,not_reachable_from_replayed_prefix_marking
Application_269341222,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1032862024,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_2039657007,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_157155173,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_70,not_reachable_from_replayed_prefix_marking
Application_1076592180,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_299698075,A_Cancelled,User_10,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_420380783,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_260635392,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_51,not_reachable_from_replayed_prefix_marking
Application_589041415,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_839952915,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1050938301,A_Validating,User_70,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_206222910,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1518048032,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_2061502784,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1220541878,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1143452352,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1903879559,A_Cancelled,User_51,not_reachable_from_replayed_prefix_marking
Application_1375169811,A_Validating,User_70,not_reachable_from_replayed_prefix_marking
Application_1789934601,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1802283850,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_164319398,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1959536677,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1667989141,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_2099511368,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1496645833,A_Validating,User_51,not_reachable_from_replayed_prefix_marking
Application_1818700890,A_Validating,User_75,not_reachable_from_replayed_prefix_marking
Application_320538845,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1579588184,W_Call incomplete files,User_47,not_reachable_from_replayed_prefix_marking
Application_485567867,A_Validating,User_75,not_reachable_from_replayed_prefix_marking
Application_858789639,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_831992514,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_199635820,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_340321174,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_528558455,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1119704576,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_255496047,A_Cancelled,User_47,not_reachable_from_replayed_prefix_marking
Application_1504307845,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_480070910,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_354974392,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_1826620975,A_Cancelled,User_44,not_reachable_from_replayed_prefix_marking
Application_1634751250,A_Validating,User_57,not_reachable_from_replayed_prefix_marking
Application_1485546748,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_1616117711,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1172008352,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1221269355,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1273835556,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_2021390880,W_Call incomplete files,User_47,not_reachable_from_replayed_prefix_marking
Application_189631764,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_76083190,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_80298426,A_Cancelled,User_10,not_reachable_from_replayed_prefix_marking
Application_1835611863,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1671150390,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_760288041,A_Cancelled,User_103,not_reachable_from_replayed_prefix_marking
Application_1976004129,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1008663678,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_317789291,A_Cancelled,User_51,not_reachable_from_replayed_prefix_marking
Application_570165308,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_679465044,O_Create Offer,User_41,not_reachable_from_replayed_prefix_marking
Application_673399253,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1664858516,A_Cancelled,User_10,not_reachable_from_replayed_prefix_marking
Application_812842800,O_Create Offer,User_41,not_reachable_from_replayed_prefix_marking
Application_1486220145,A_Cancelled,User_49,not_reachable_from_replayed_prefix_marking
Application_919959748,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_948141705,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1064102675,A_Incomplete,User_41,not_reachable_from_replayed_prefix_marking
Application_894204901,A_Cancelled,User_11,not_reachable_from_replayed_prefix_marking
Application_1175418215,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_182712917,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_31697623,A_Cancelled,User_103,not_reachable_from_replayed_prefix_marking
Application_1331492368,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1921489029,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
