case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1136568641,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Validating,User_83,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1742370900,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_48,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Validating,User_40,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_778393530,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_346042050,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1229707182,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_631926508,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1760271807,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1732467275,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_70630239,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_711287867,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_571141074,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_867002961,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1555572507,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1021365915,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_850637249,O_Create Offer,User_102,not_reachable_from_replayed_prefix_marking
Application_1620116853,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1816608501,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_997024654,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1612124570,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1053998899,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1348888499,O_Create Offer,User_40,not_reachable_from_replayed_prefix_marking
Application_1679283534,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1068398029,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1956252093,O_Create Offer,User_92,not_reachable_from_replayed_prefix_marking
Application_435727545,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1467390663,O_Create Offer,User_92,not_reachable_from_replayed_prefix_marking
Application_261369076,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_586220850,O_Create Offer,User_92,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_699037232,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_488496337,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1822642909,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1437733107,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_606294488,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1730972696,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1383530613,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1596977845,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1121197235,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_949360290,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1442043587,O_Create Offer,User_92,not_reachable_from_replayed_prefix_marking
Application_11785385,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_831530055,O_Cancelled,User_108,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Sent (mail and online),User_102,not_reachable_from_replayed_prefix_marking
Application_1131111908,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_793183519,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
