case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Validating,User_121,not_reachable_from_replayed_prefix_marking
Application_1136568641,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1852628062,A_Denied,User_51,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Validating,User_35,not_reachable_from_replayed_prefix_marking
Application_1742370900,A_Cancelled,User_97,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_68,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_28,not_reachable_from_replayed_prefix_marking
Application_1702878962,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Validating,User_46,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Cancelled,User_29,not_reachable_from_replayed_prefix_marking
Application_778393530,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_75,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_68,not_reachable_from_replayed_prefix_marking
Application_1335456683,A_Cancelled,User_29,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Validating,User_40,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Validating,User_102,not_reachable_from_replayed_prefix_marking
Application_526102725,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1398793539,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_571141074,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_1555572507,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_1021365915,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1816608501,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1664698134,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_533465776,A_Cancelled,User_34,not_reachable_from_replayed_prefix_marking
Application_1068398029,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1956252093,A_Cancelled,User_36,not_reachable_from_replayed_prefix_marking
Application_1442743235,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_87663964,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1341618264,A_Cancelled,User_46,not_reachable_from_replayed_prefix_marking
Application_586220850,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_699037232,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_488496337,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_213454046,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1121197235,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_949360290,O_Create Offer,User_28,not_reachable_from_replayed_prefix_marking
Application_1442043587,A_Cancelled,User_18,not_reachable_from_replayed_prefix_marking
Application_1967206176,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_831530055,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Sent (mail and online),User_53,not_reachable_from_replayed_prefix_marking
Application_793183519,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
