case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_1136568641,A_Validating,User_109,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Cancelled,User_29,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Validating,User_112,not_reachable_from_replayed_prefix_marking
Application_1262548993,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_346042050,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1335456683,O_Create Offer,User_51,not_reachable_from_replayed_prefix_marking
Application_634611718,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Validating,User_109,not_reachable_from_replayed_prefix_marking
Application_1760271807,O_Create Offer,User_51,not_reachable_from_replayed_prefix_marking
Application_1732467275,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_1859379497,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1352970596,W_Complete application,User_53,not_reachable_from_replayed_prefix_marking
Application_1021365915,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_1816608501,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1567155167,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_1068398029,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_1442743235,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_87663964,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1341618264,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_956215142,A_Incomplete,User_29,not_reachable_from_replayed_prefix_marking
Application_1437733107,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1596977845,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_256387624,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_831530055,A_Validating,User_120,not_reachable_from_replayed_prefix_marking
Application_693454125,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
