case:concept:name,recommendation:act,recommendation:res,reason
Application_1088555315,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_932158358,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1584063031,W_Call incomplete files,User_2,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Incomplete,User_4,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_2128172349,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_274240684,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1975819852,W_Call incomplete files,User_11,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Cancelled,User_10,not_reachable_from_replayed_prefix_marking
Application_918963277,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Validating,User_122,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1092109071,A_Validating,User_4,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_10,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Cancelled,User_44,not_reachable_from_replayed_prefix_marking
Application_157155173,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Cancelled,User_44,not_reachable_from_replayed_prefix_marking
Application_592613102,A_Incomplete,User_4,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_839952915,A_Validating,User_83,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_47,not_reachable_from_replayed_prefix_marking
Application_206222910,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
