case:concept:name,recommendation:act,recommendation:res,reason
Application_1088555315,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1584063031,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_866486447,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_1784815865,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Validating,User_46,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Validating,User_55,not_reachable_from_replayed_prefix_marking
Application_1620675668,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_49,not_reachable_from_replayed_prefix_marking
Application_1003444518,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1092109071,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1452533285,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_1032862024,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_114551747,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_2039657007,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_157155173,A_Incomplete,User_60,not_reachable_from_replayed_prefix_marking
Application_1073143855,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1157095713,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_299698075,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_574500271,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_260635392,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_592613102,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Validating,User_49,not_reachable_from_replayed_prefix_marking
Application_839952915,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_206222910,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1518048032,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_427975818,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_2061502784,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1143452352,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_1141800606,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_163804730,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_1802283850,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1959536677,A_Incomplete,User_60,not_reachable_from_replayed_prefix_marking
Application_856935152,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1818700890,A_Validating,User_49,not_reachable_from_replayed_prefix_marking
Application_320538845,A_Cancelled,User_19,not_reachable_from_replayed_prefix_marking
Application_1579588184,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_485567867,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_831992514,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1734771669,A_Denied,User_90,not_reachable_from_replayed_prefix_marking
Application_340321174,O_Returned,User_100,not_reachable_from_replayed_prefix_marking
Application_1091454310,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_255496047,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1504307845,A_Validating,User_63,not_reachable_from_replayed_prefix_marking
Application_936279128,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1840472630,A_Cancelled,User_49,not_reachable_from_replayed_prefix_marking
Application_1616117711,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_2021390880,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_189631764,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_76083190,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_80298426,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1835611863,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_760288041,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1688232773,A_Cancelled,User_58,not_reachable_from_replayed_prefix_marking
Application_1976004129,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_664337168,A_Denied,User_55,not_reachable_from_replayed_prefix_marking
Application_919959748,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_948141705,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1389412266,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_384814296,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1353848792,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_182712917,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_105906022,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_413991815,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1897975199,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_1288084480,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_536051300,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1793173151,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1518013035,A_Denied,User_90,not_reachable_from_replayed_prefix_marking
Application_644684670,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_1033036371,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1730778542,A_Denied,User_67,not_reachable_from_replayed_prefix_marking
Application_138110394,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_869335382,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_339327672,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_109628015,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_139141595,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_1863192115,A_Cancelled,User_58,not_reachable_from_replayed_prefix_marking
Application_1747759228,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_137438189,O_Create Offer,User_60,not_reachable_from_replayed_prefix_marking
Application_964208437,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_713675823,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_894382241,A_Cancelled,User_54,not_reachable_from_replayed_prefix_marking
Application_634353469,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_2140770767,A_Cancelled,User_19,not_reachable_from_replayed_prefix_marking
Application_1317388562,A_Cancelled,User_19,not_reachable_from_replayed_prefix_marking
Application_376118809,A_Cancelled,User_23,not_reachable_from_replayed_prefix_marking
Application_693050930,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_203590810,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_2146296643,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_1867093856,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_956764835,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1956665823,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_226209957,A_Cancelled,User_56,not_reachable_from_replayed_prefix_marking
Application_1289012778,A_Cancelled,User_54,not_reachable_from_replayed_prefix_marking
Application_1903689163,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_559380460,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1308025514,A_Cancelled,User_23,not_reachable_from_replayed_prefix_marking
Application_72874899,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_496111899,W_Call incomplete files,User_21,not_reachable_from_replayed_prefix_marking
Application_846209494,W_Call incomplete files,User_126,not_reachable_from_replayed_prefix_marking
Application_255370233,W_Call incomplete files,User_23,not_reachable_from_replayed_prefix_marking
Application_1523736860,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1646642236,O_Create Offer,User_16,not_reachable_from_replayed_prefix_marking
Application_536638211,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1286083897,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1930612093,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1361883922,W_Call incomplete files,User_18,not_reachable_from_replayed_prefix_marking
Application_398250446,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_780791841,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_541694777,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_1672037226,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_54902350,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1980887074,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1876836940,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_1139095492,O_Create Offer,User_23,not_reachable_from_replayed_prefix_marking
