case:concept:name,recommendation:act,recommendation:res,reason
Application_1425329540,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_1088555315,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_547842527,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1584063031,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_276618599,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Incomplete,User_100,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_2128172349,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1784815865,A_Denied,User_49,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_26,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Incomplete,User_100,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Validating,User_46,not_reachable_from_replayed_prefix_marking
Application_1577555565,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_918963277,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1003444518,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1452533285,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_1186011075,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_760306173,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_157155173,A_Incomplete,User_100,not_reachable_from_replayed_prefix_marking
Application_1073143855,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_55,not_reachable_from_replayed_prefix_marking
Application_574500271,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_260635392,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_592613102,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Validating,User_49,not_reachable_from_replayed_prefix_marking
Application_839952915,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1518048032,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Denied,User_23,not_reachable_from_replayed_prefix_marking
Application_1143452352,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_1903879559,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1141800606,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_163804730,A_Incomplete,User_10,not_reachable_from_replayed_prefix_marking
Application_1375169811,O_Returned,User_100,not_reachable_from_replayed_prefix_marking
Application_541146763,O_Create Offer,User_67,not_reachable_from_replayed_prefix_marking
Application_1789934601,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_1802283850,W_Complete application,User_100,not_reachable_from_replayed_prefix_marking
Application_164319398,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_2043967522,O_Returned,User_103,not_reachable_from_replayed_prefix_marking
Application_1110003824,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1082188204,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_2003767759,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1959536677,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1667989141,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_2099511368,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_1496645833,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_978279321,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1818700890,A_Validating,User_49,not_reachable_from_replayed_prefix_marking
Application_320538845,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1914483239,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1928577170,A_Denied,User_44,not_reachable_from_replayed_prefix_marking
Application_1579588184,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_485567867,A_Denied,User_44,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_199635820,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1734771669,A_Incomplete,User_45,not_reachable_from_replayed_prefix_marking
