case:concept:name,recommendation:act,recommendation:res,reason
Application_1425329540,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_1584063031,W_Call incomplete files,User_10,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Incomplete,User_41,not_reachable_from_replayed_prefix_marking
Application_1479752026,O_Returned,User_93,not_reachable_from_replayed_prefix_marking
Application_274240684,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1975819852,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Denied,User_75,not_reachable_from_replayed_prefix_marking
Application_1620675668,A_Cancelled,User_24,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_460231462,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_38,not_reachable_from_replayed_prefix_marking
Application_1003444518,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_1092109071,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_663134091,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_114551747,O_Returned,User_93,not_reachable_from_replayed_prefix_marking
Application_157155173,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_18,not_reachable_from_replayed_prefix_marking
Application_1157095713,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_574500271,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_93,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_839952915,W_Call incomplete files,User_116,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_136,not_reachable_from_replayed_prefix_marking
Application_206222910,A_Cancelled,User_38,not_reachable_from_replayed_prefix_marking
Application_1518048032,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_427975818,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_387778376,O_Returned,User_116,not_reachable_from_replayed_prefix_marking
Application_2061502784,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1143452352,O_Returned,User_116,not_reachable_from_replayed_prefix_marking
Application_597372127,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_163804730,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_1375169811,O_Returned,User_93,not_reachable_from_replayed_prefix_marking
Application_1789934601,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1802283850,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_164319398,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_2043967522,O_Returned,User_100,not_reachable_from_replayed_prefix_marking
Application_1082188204,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_1624152176,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1667989141,W_Call incomplete files,User_116,not_reachable_from_replayed_prefix_marking
Application_2099511368,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1496645833,A_Validating,User_83,not_reachable_from_replayed_prefix_marking
Application_856935152,A_Denied,User_75,not_reachable_from_replayed_prefix_marking
Application_1818700890,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_320538845,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1914483239,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1928577170,O_Returned,User_93,not_reachable_from_replayed_prefix_marking
Application_1579588184,W_Call incomplete files,User_116,not_reachable_from_replayed_prefix_marking
Application_485567867,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
