case:concept:name,recommendation:act,recommendation:res,reason
Application_1584063031,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_276618599,O_Create Offer,User_132,not_reachable_from_replayed_prefix_marking
Application_1479752026,W_Call incomplete files,User_101,not_reachable_from_replayed_prefix_marking
Application_851895556,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_2128172349,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_274240684,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1155624509,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1003444518,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Denied,User_78,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_114551747,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_132,not_reachable_from_replayed_prefix_marking
Application_1157095713,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_299698075,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_574500271,W_Call incomplete files,User_42,not_reachable_from_replayed_prefix_marking
Application_1801593563,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_93,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_839952915,W_Call incomplete files,User_131,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_57,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_106,not_reachable_from_replayed_prefix_marking
Application_206222910,A_Cancelled,User_77,not_reachable_from_replayed_prefix_marking
Application_1518048032,A_Denied,User_78,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Denied,User_54,not_reachable_from_replayed_prefix_marking
Application_1220541878,O_Create Offer,User_77,not_reachable_from_replayed_prefix_marking
Application_1143452352,W_Call incomplete files,User_33,not_reachable_from_replayed_prefix_marking
Application_597372127,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1802283850,W_Complete application,User_84,not_reachable_from_replayed_prefix_marking
Application_2043967522,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1110003824,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1959536677,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1667989141,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_2099511368,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1496645833,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1818700890,W_Call incomplete files,User_58,not_reachable_from_replayed_prefix_marking
Application_320538845,W_Complete application,User_66,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_831992514,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_384835333,W_Complete application,User_66,not_reachable_from_replayed_prefix_marking
Application_2090544740,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_340321174,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1091454310,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_255496047,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1504307845,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_480070910,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_354974392,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1634751250,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1616117711,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_2021390880,A_Denied,User_24,not_reachable_from_replayed_prefix_marking
Application_76083190,W_Call incomplete files,User_11,not_reachable_from_replayed_prefix_marking
Application_80298426,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1835611863,W_Call incomplete files,User_44,not_reachable_from_replayed_prefix_marking
Application_2116148116,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_1976004129,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_664337168,O_Create Offer,User_33,not_reachable_from_replayed_prefix_marking
Application_776477117,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_679465044,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_673399253,O_Create Offer,User_62,not_reachable_from_replayed_prefix_marking
Application_1263939811,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1064102675,A_Incomplete,User_33,not_reachable_from_replayed_prefix_marking
Application_707770540,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1446807165,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_384814296,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_182712917,W_Call incomplete files,User_54,not_reachable_from_replayed_prefix_marking
Application_586969154,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_31697623,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_642553020,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1288084480,W_Call incomplete files,User_63,not_reachable_from_replayed_prefix_marking
Application_536051300,A_Incomplete,User_33,not_reachable_from_replayed_prefix_marking
Application_90621717,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1793173151,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1607880476,A_Complete,User_80,not_reachable_from_replayed_prefix_marking
Application_1518013035,A_Denied,User_79,not_reachable_from_replayed_prefix_marking
Application_540373333,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_644684670,W_Call incomplete files,User_54,not_reachable_from_replayed_prefix_marking
Application_1033036371,A_Validating,User_63,not_reachable_from_replayed_prefix_marking
Application_1730778542,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_346988751,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1056831748,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_869335382,W_Call incomplete files,User_131,not_reachable_from_replayed_prefix_marking
Application_339327672,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_1651085521,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_693955071,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_2022507317,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_1452854959,W_Validate application,User_54,not_reachable_from_replayed_prefix_marking
Application_1401798992,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1824747835,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1569475999,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_412434860,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1747759228,O_Create Offer,User_63,not_reachable_from_replayed_prefix_marking
Application_591439695,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_957614949,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_793873060,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_964208437,A_Denied,User_77,not_reachable_from_replayed_prefix_marking
Application_1173481848,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_92081663,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1473464035,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_634353469,A_Validating,User_16,not_reachable_from_replayed_prefix_marking
Application_2140770767,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_376118809,O_Create Offer,User_77,not_reachable_from_replayed_prefix_marking
Application_2046683533,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_2146296643,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_226209957,W_Call incomplete files,User_35,not_reachable_from_replayed_prefix_marking
Application_734009956,O_Create Offer,User_78,not_reachable_from_replayed_prefix_marking
Application_1903689163,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_559380460,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1308025514,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1597735097,O_Create Offer,User_79,not_reachable_from_replayed_prefix_marking
Application_752995473,O_Create Offer,User_62,not_reachable_from_replayed_prefix_marking
Application_539120928,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_164778672,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_474380883,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_196951548,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_496111899,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1959538261,O_Create Offer,User_77,not_reachable_from_replayed_prefix_marking
Application_255370233,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_407461155,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_418738843,W_Call incomplete files,User_44,not_reachable_from_replayed_prefix_marking
Application_244396187,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1449370855,A_Cancelled,User_53,not_reachable_from_replayed_prefix_marking
Application_398250446,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1672037226,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_54902350,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_1980887074,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_2016510614,O_Create Offer,User_33,not_reachable_from_replayed_prefix_marking
Application_1139095492,O_Create Offer,User_77,not_reachable_from_replayed_prefix_marking
Application_496532501,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
