case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean_sigmoid_mm,sim_remaining_time_method_mean,sim_rec_applied_fraction,sim_status_baseline_mean,sim_remaining_time_baseline_mean_sigmoid_mm,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec_sigmoid_mm,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec_sigmoid_mm,pred_remaining_time_no_rec
bpi17_after,nsga2,5,5,Application_1003444518,O_Create Offer,User_80,,,,0.0,0.0,0.0,0.0,0.8812740416641276,0.23596521233553508,861388.5700721234,0.0703238454758662,0.2701150201608086,972302.8701461519
bpi17_after,nsga2,5,5,Application_1004385970,A_Denied,User_100,0.0,0.0637512192462744,250994.0,1.0,0.7,0.4186270367242454,1607876.0,0.042198452066847025,0.13980088165775995,537069.3453530213,0.7394391169585546,0.3874888928935618,1348308.5620539149
bpi17_after,nsga2,5,5,Application_1006138809,O_Cancelled,User_100,0.0,0.0,0.0,1.0,0.6,0.15384299000260157,572166.0,0.7958211389025391,0.17730509406173103,666283.5915583759,0.8658770738391581,0.19984140493926586,742091.1512351839
bpi17_after,nsga2,5,5,Application_1008663678,O_Cancelled,User_80,0.0,0.0,0.0,1.0,1.0,0.10371821125484626,400521.6,0.6764111021240443,0.09300855013492593,368896.49223192886,0.8050212040905489,0.14707992499258787,562488.0304683656
bpi17_after,nsga2,5,5,Application_1012600292,A_Cancelled,User_1,0.0,0.7282942824913526,2619645.0,1.0,0.4,0.4656085215504902,1997877.0,0.010280759350824023,0.7418724482442525,2687021.36836148,0.8234807923599071,0.4290536627366853,1482647.576119647
bpi17_after,nsga2,5,5,Application_101285063,A_Validating,User_133,0.9,0.16245809187651655,601525.8,1.0,0.6,0.3792469734208349,1370152.0,0.6420999605830021,0.3756603135051429,1310355.0257024576,0.013518468684040288,0.7257494367396625,2607247.2905429224
bpi17_after,nsga2,5,5,Application_1013192848,A_Incomplete,User_45,0.9,0.18869089946858508,696180.3,1.0,0.6,0.09436065390477584,352608.3,0.5985885400761116,0.2149768088150839,792371.2098755344,0.559213731058196,0.2149768088150839,792371.2098755344
bpi17_after,nsga2,5,5,Application_1016792765,A_Validating,User_100,0.8,0.24572321251276513,1008762.0,1.0,0.4,0.3620101849659799,1312128.0,0.8508090567979841,0.3714118060691414,1296743.2373460967,0.014126704895716019,0.6957583765592019,2467453.833504661
bpi17_after,nsga2,5,5,Application_1018266027,A_Cancelled,User_54,0.0,0.9873384425175986,5880212.0,1.0,0.4,0.49828555349047293,2103392.0,0.058014832939698294,0.11480255362643371,448329.34821143164,0.8290147697400397,0.3440907458141316,1209371.8591352848
bpi17_after,nsga2,5,5,Application_1018276550,A_Cancelled,User_49,0.0,0.9772391444540391,5350992.0,1.0,0.8,0.33271990046281197,1187682.0,0.06547984169269244,0.18057669273735186,677365.3643764178,0.01688586267475914,0.6987020154674537,2480732.1561786295
