case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean_sigmoid_mm,sim_remaining_time_method_mean,sim_rec_applied_fraction,sim_status_baseline_mean,sim_remaining_time_baseline_mean_sigmoid_mm,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec_sigmoid_mm,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec_sigmoid_mm,pred_remaining_time_no_rec
BAC,nsga2,5,5,201810010740,Service closure Request with BO responsibility,BOCSER,0.8,0.1706270151249812,663475.0,1.0,0.9,0.12866429166533827,500841.2,0.7945974275881007,0.17355199790974138,667729.048687812,0.7434948466385354,0.17708195058898776,681207.0023349201
BAC,nsga2,5,5,201810011583,Service closure Request with network responsibility,00234,0.8,0.19271598606020804,761727.0,1.0,0.8,0.15732381778300553,611277.0,0.9048297287957898,0.21964924460208918,844175.3982525789,0.8562072773718634,0.21964924460208918,844175.3982525789
BAC,nsga2,5,5,201811001580,Service closure Request with network responsibility,00015,0.8,0.16692292864995548,647393.0,1.0,0.8,0.09449965338727431,364519.6,0.9036946698913723,0.22081743881413807,848663.5732400218,0.8519103572715394,0.22081743881413807,848663.5732400218
BAC,nsga2,5,5,201811001889,Pending Request for Reservation Closure,BOCSER,0.6,0.07237467261965352,280577.0,1.0,0.9,0.23141767141183117,915977.0,0.9005943355807856,0.2062091492111397,792609.7139742323,0.8868841057636011,0.21831673079260094,839057.1870565352
BAC,nsga2,5,5,201811003911,Service closure Request with network responsibility,SB32,0.8,0.19728202972568548,825738.0,1.0,0.8,0.16082808796052078,624510.0,0.913632446184339,0.22230719369024132,854388.7218086823,0.862522847689832,0.22230719369024132,854388.7218086823
BAC,nsga2,5,5,201811004205,Service closure Request with BO responsibility,BOC,0.8,0.15449454812124266,600441.0,1.0,0.8,0.16988417397423344,659366.7,0.8526021450731941,0.14878742761024205,573242.8800902225,0.8526021450731941,0.14878742761024205,573242.8800902225
BAC,nsga2,5,5,201811005226,Service closure Request with BO responsibility,BOCSER,0.7,0.18608697208744313,722584.0,1.0,0.8,0.17859141746461224,698833.2,0.6631502154195006,0.2006341741170423,771254.557497521,0.7125716337543506,0.21806788300159924,838101.506597776
BAC,nsga2,5,5,201811006674,Pending Request for Reservation Closure,BOCSER,0.9,0.034770042927902846,135698.0,1.0,0.5,0.14080655128499214,547655.4,0.33430674883838746,0.3417792773652686,1322550.609290624,0.4240026564952822,0.36702904299802774,1424885.317763355
BAC,nsga2,5,5,201811007401,Service closure Request with BO responsibility,00848,1.0,0.2527751994166737,1026610.0,1.0,0.9,0.1743196066618862,680774.0,0.5329185200157662,0.3522312746511006,1364722.7649367983,0.4229273731383715,0.36702904299802774,1424885.317763355
BAC,nsga2,5,5,201811008100,Service closure Request with network responsibility,SB77,,,,0.0,0.8,0.18110250569417152,709287.0,0.8987355158300335,0.22029621879919553,846660.9277330821,0.8529676932272114,0.22029621879919553,846660.9277330821
