case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean_sigmoid_mm,sim_remaining_time_method_mean,sim_rec_applied_fraction,sim_status_baseline_mean,sim_remaining_time_baseline_mean_sigmoid_mm,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec_sigmoid_mm,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec_sigmoid_mm,pred_remaining_time_no_rec
BAC,nsga2,4,5,201810006512,Service closure Request with BO responsibility,BOCSER,0.6,0.22425643676789173,879820.0,1.0,0.9,0.16871003186204075,656376.0,0.42433706503973917,0.24901414878618422,957358.5622242211,0.5762779081409555,0.21489950501850913,825937.5964761351
BAC,nsga2,4,5,201810008268,Evaluating Request (NO registered letter),00594,0.7,0.15458383764782357,597219.0,1.0,0.7,0.18974297136124169,778504.5,0.3129429827564141,0.24228004701558567,931329.797372387,0.20167651373635434,0.18224739778357213,700936.6230778671
BAC,nsga2,4,5,201810010740,Service closure Request with BO responsibility,00854,0.6,0.2578217700007438,1049533.0,1.0,0.9,0.12866429166533827,500841.2,0.8815530515478457,0.17708195058898776,681207.0023349201,0.7434948466385354,0.17708195058898776,681207.0023349201
BAC,nsga2,4,5,201810011081,Service closure Request with BO responsibility,00848,,,,0.0,0.9,0.1773124259845995,762416.4,0.8923004213704139,0.1754719617051595,675059.3438167563,0.8662262929995564,0.22214995262362627,853784.3595060545
BAC,nsga2,4,5,201810011583,Service closure Request with BO responsibility,BOC,0.9,0.14292873342417356,552147.0,1.0,0.8,0.15732381778300553,611277.0,0.8483521154035882,0.15334424581001432,590623.6083557691,0.8562072773718634,0.21964924460208918,844175.3982525789
BAC,nsga2,4,5,20181013679,Service closure Request with BO responsibility,BOC,1.0,0.16972652740372013,656187.0,1.0,0.9,0.1242312046292889,483183.0,0.4243651997148761,0.3144856055536234,1213552.589644389,0.3900291861871974,0.35085796849842776,1359166.9749269278
BAC,nsga2,4,5,201811001580,Service closure Request with BO responsibility,BOC,0.8,0.14283438743563254,551837.0,1.0,0.8,0.09449965338727431,364519.6,0.8337329661513281,0.15880843659138838,611466.9670585039,0.8519103572715394,0.22081743881413807,848663.5732400218
BAC,nsga2,4,5,201811001889,Service closure Request with BO responsibility,BOC,0.8,0.18240517436667578,704537.0,1.0,0.9,0.23141767141183117,915977.0,0.8772258084160363,0.1593749874484221,613628.2662423104,0.8868841057636011,0.21831673079260094,839057.1870565352
BAC,nsga2,4,5,201811002881,Service closure Request with BO responsibility,00837,0.9,0.22908485564370135,937650.0,1.0,0.8,0.1871625955698351,725802.0,0.7923908099758739,0.20685713330704186,795093.0566447715,0.7973434515320936,0.26300768580181977,1011609.4056963632
BAC,nsga2,4,5,201811003911,Service closure Request with BO responsibility,BOCSER,0.7,0.19977153573606304,778128.0,1.0,0.8,0.16082808796052078,624510.0,0.8362638356843854,0.17639524666185336,678584.7637781799,0.862522847689832,0.22230719369024132,854388.7218086823
BAC,nsga2,4,5,201811004163,Service closure Request with BO responsibility,BOC,1.0,0.1571466122604893,606851.0,1.0,0.9,0.16858389378323535,658277.2,0.8345594892270468,0.20175699466841596,775554.1047549709,0.8695033943778278,0.2514211174435137,966673.879359036
BAC,nsga2,4,5,201811004205,Service closure Request with BO responsibility,BOCSER,0.7,0.21691255836506623,877209.0,1.0,0.8,0.16988417397423344,659366.7,0.7807733960035019,0.16187948024977225,623182.9955623182,0.8526021450731941,0.14878742761024205,573242.8800902225
BAC,nsga2,4,5,201811005226,Service closure Request with BO responsibility,00854,0.8,0.2361045824495081,969634.0,1.0,0.8,0.17859141746461224,698833.2,0.7564392663993172,0.20367249621593658,782890.689611511,0.7125716337543506,0.21806788300159924,838101.506597776
