case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1136568641,A_Cancelled,User_36,not_reachable_from_replayed_prefix_marking
Application_1852628062,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Cancelled,User_36,not_reachable_from_replayed_prefix_marking
Application_843640997,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1742370900,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_694086390,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1219772874,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1702878962,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_2082068141,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Cancelled,User_36,not_reachable_from_replayed_prefix_marking
Application_1262548993,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Cancelled,User_40,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Cancelled,User_40,not_reachable_from_replayed_prefix_marking
Application_510414837,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_778393530,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Cancelled,User_36,not_reachable_from_replayed_prefix_marking
Application_346042050,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_83,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1229707182,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1206551699,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_631926508,A_Cancelled,User_42,not_reachable_from_replayed_prefix_marking
Application_1335456683,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_634611718,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Cancelled,User_36,not_reachable_from_replayed_prefix_marking
Application_1760271807,A_Cancelled,User_40,not_reachable_from_replayed_prefix_marking
Application_1261480447,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1885469174,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1389644287,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1732467275,A_Cancelled,User_40,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Cancelled,User_40,not_reachable_from_replayed_prefix_marking
Application_244721799,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_2074797883,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1859379497,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_936472505,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_525601378,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1555229754,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1398793539,A_Cancelled,User_113,not_reachable_from_replayed_prefix_marking
Application_70630239,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_711287867,A_Cancelled,User_39,not_reachable_from_replayed_prefix_marking
Application_571141074,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_867002961,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1555572507,O_Create Offer,User_102,not_reachable_from_replayed_prefix_marking
Application_1021365915,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_850637249,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1620116853,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1816608501,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_997024654,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1612124570,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1053998899,O_Create Offer,User_48,not_reachable_from_replayed_prefix_marking
Application_247978091,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1700174135,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1664698134,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_533465776,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1567155167,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1068398029,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1442743235,A_Cancelled,User_29,not_reachable_from_replayed_prefix_marking
Application_435727545,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_343582223,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_261369076,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1228813193,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1341618264,A_Cancelled,User_39,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_221972358,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_699037232,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_956215142,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_488496337,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1822642909,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1205144249,A_Cancelled,User_39,not_reachable_from_replayed_prefix_marking
Application_1437733107,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_213454046,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_606294488,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_212827687,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_964901699,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1383530613,A_Cancelled,User_40,not_reachable_from_replayed_prefix_marking
Application_668971390,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_561276012,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1765317682,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_256387624,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_769386117,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1009327734,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_865318653,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1967206176,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_831530055,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Sent (mail and online),User_29,not_reachable_from_replayed_prefix_marking
Application_1131111908,O_Create Offer,User_102,not_reachable_from_replayed_prefix_marking
Application_1017828639,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_793183519,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
