case:concept:name,recommendation:act,recommendation:res,reason
Application_1136568641,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Validating,User_75,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Validating,User_35,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_40,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_48,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Validating,User_68,not_reachable_from_replayed_prefix_marking
Application_1262548993,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_40,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Validating,User_102,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Validating,User_101,not_reachable_from_replayed_prefix_marking
Application_1555572507,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1348888499,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1679283534,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1956252093,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1467390663,O_Create Offer,User_39,not_reachable_from_replayed_prefix_marking
Application_87663964,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1341618264,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_586220850,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1437733107,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1730972696,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_668971390,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1596977845,O_Create Offer,User_75,not_reachable_from_replayed_prefix_marking
Application_1765317682,O_Create Offer,User_75,not_reachable_from_replayed_prefix_marking
Application_256387624,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1121197235,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_949360290,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1929631403,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1442043587,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1474144091,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_11785385,O_Create Offer,User_117,not_reachable_from_replayed_prefix_marking
Application_1967206176,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_831530055,O_Cancelled,User_53,not_reachable_from_replayed_prefix_marking
Application_2144168420,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1017828639,O_Create Offer,User_75,not_reachable_from_replayed_prefix_marking
Application_693454125,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1515669954,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
