case:concept:name,recommendation:act,recommendation:res,reason
Application_1584063031,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Denied,User_93,not_reachable_from_replayed_prefix_marking
Application_1479752026,W_Call incomplete files,User_10,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Denied,User_75,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1784815865,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Validating,User_120,not_reachable_from_replayed_prefix_marking
Application_918963277,A_Denied,User_136,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1003444518,A_Denied,User_83,not_reachable_from_replayed_prefix_marking
Application_1092109071,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_1452533285,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Validating,User_27,not_reachable_from_replayed_prefix_marking
Application_157155173,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_592613102,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_839952915,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1050938301,A_Validating,User_58,not_reachable_from_replayed_prefix_marking
Application_1960245250,W_Complete application,User_100,not_reachable_from_replayed_prefix_marking
Application_1518048032,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Denied,User_41,not_reachable_from_replayed_prefix_marking
Application_1143452352,W_Call incomplete files,User_100,not_reachable_from_replayed_prefix_marking
