case:concept:name,Next_activity,Next_resource
Application_1003257895,A_Validating,User_109
Application_1005586643,A_Cancelled,User_97
Application_1006347888,A_Validating,User_100
Application_1006959642,A_Denied,User_100
Application_1007607428,A_Validating,User_100
Application_1009327734,O_Returned,User_120
Application_1009466765,A_Cancelled,User_60
Application_1011122543,A_Validating,User_60
Application_1012566167,A_Cancelled,User_29
Application_1014917757,A_Cancelled,User_109
Application_1015666669,A_Validating,User_100
Application_1017828639,A_Denied,User_51
Application_1018407971,O_Cancelled,User_27
Application_1018538193,A_Validating,User_112
Application_1019469082,A_Cancelled,User_60
Application_1019603677,A_Validating,User_60
Application_1021365915,O_Returned,User_100
Application_1023449033,O_Cancelled,User_51
Application_1024769381,A_Validating,User_21
Application_1025923370,A_Validating,User_60
Application_1030024656,A_Validating,User_100
Application_1030416681,A_Validating,User_60
Application_1031153001,A_Cancelled,User_109
Application_1033756531,A_Denied,User_100
Application_1034064300,O_Cancelled,User_51
Application_1038386825,A_Validating,User_60
Application_1042621630,W_Call incomplete files,User_100
Application_1043223939,O_Cancelled,User_51
Application_1048806756,A_Cancelled,User_85
Application_1049246293,O_Cancelled,User_53
Application_1049972821,A_Cancelled,User_112
Application_1051554620,A_Denied,User_100
Application_1052613502,A_Cancelled,User_60
Application_1053061342,A_Validating,User_21
Application_1053321873,W_Call incomplete files,User_33
Application_1053998899,W_Assess potential fraud,User_83
Application_1056882365,A_Validating,User_100
Application_1057803878,A_Validating,User_60
Application_1059555811,A_Validating,User_60
Application_1061755455,A_Validating,User_29
Application_1062571933,A_Validating,User_60
Application_1064627620,A_Cancelled,User_109
Application_1067807240,O_Cancelled,User_51
Application_1067848631,A_Validating,User_100
Application_1068398029,O_Returned,User_100
Application_107006704,O_Cancelled,User_53
Application_1070668503,A_Cancelled,User_109
Application_1072222879,A_Validating,User_109
Application_1072363196,A_Denied,User_120
Application_1072478001,A_Denied,User_100
Application_1073868127,A_Cancelled,User_29
Application_1076081955,A_Denied,User_100
Application_1078909751,O_Cancelled,User_51
Application_1085126063,A_Accepted,User_51
Application_1086233807,O_Cancelled,User_53
