case:concept:name,Next_activity,Next_resource
Application_1003257895,O_Cancelled,User_120
Application_1005586643,O_Cancelled,User_51
Application_1006347888,A_Validating,User_60
Application_1006959642,A_Validating,User_60
Application_1007607428,O_Cancelled,User_60
Application_1009327734,,
Application_1009466765,A_Validating,User_60
Application_1011122543,A_Validating,User_100
Application_1012566167,,
Application_1014917757,A_Validating,User_60
Application_1015666669,A_Denied,User_53
Application_1017828639,O_Returned,User_112
Application_1018407971,O_Cancelled,User_109
Application_1018538193,O_Cancelled,User_21
Application_1019469082,A_Denied,User_21
Application_1019603677,A_Cancelled,User_60
Application_1021365915,,
Application_1023449033,O_Cancelled,User_53
Application_1024769381,O_Cancelled,User_60
Application_1025923370,O_Cancelled,User_51
Application_1030024656,A_Validating,User_60
Application_1030416681,A_Validating,User_21
Application_1031153001,A_Validating,User_21
Application_1033756531,A_Validating,User_21
Application_1034064300,A_Validating,User_60
Application_1038386825,A_Cancelled,User_109
Application_1042621630,W_Call incomplete files,User_117
Application_1043223939,A_Validating,User_60
Application_1048806756,O_Cancelled,User_21
Application_1049246293,,
Application_1049972821,A_Validating,User_120
Application_1051554620,A_Validating,User_21
Application_1052613502,,
Application_1053061342,O_Cancelled,User_51
Application_1053321873,O_Returned,User_100
Application_1053998899,A_Cancelled,User_60
Application_1056882365,,
Application_1057803878,O_Cancelled,User_29
Application_1059555811,A_Validating,User_21
Application_1061755455,A_Denied,User_53
Application_1062571933,A_Validating,User_29
Application_1064627620,A_Denied,User_53
Application_1067807240,A_Validating,User_85
Application_1067848631,A_Cancelled,User_29
Application_1068398029,,
Application_107006704,A_Validating,User_21
Application_1070668503,A_Validating,User_60
Application_1072222879,A_Cancelled,User_29
Application_1072363196,,
Application_1072478001,A_Validating,User_21
Application_1073868127,,
Application_1076081955,A_Cancelled,User_109
Application_1078909751,A_Validating,User_60
Application_1085126063,A_Accepted,User_109
Application_1086233807,A_Validating,User_100
Application_1089034603,A_Validating,User_21
Application_1089717788,A_Validating,User_60
Application_1091033446,A_Validating,User_60
Application_1091041991,A_Denied,User_51
Application_1091351729,A_Validating,User_60
Application_1091883536,,
Application_1096345356,,
Application_1097190039,A_Cancelled,User_109
Application_109814885,,
Application_1100173647,,
Application_1100597277,A_Denied,User_100
Application_1104335525,O_Cancelled,User_109
Application_1104955032,A_Cancelled,User_109
Application_1107241983,A_Denied,User_51
Application_1111458873,,
Application_1113168636,,
Application_1115931571,,
Application_1116524301,O_Cancelled,User_51
Application_1116993944,A_Validating,User_60
Application_1119407054,A_Validating,User_21
Application_1121197235,A_Incomplete,User_120
Application_1122983853,O_Cancelled,User_51
Application_1126832024,O_Cancelled,User_51
Application_1127250936,A_Validating,User_21
Application_1127956985,A_Denied,User_53
Application_1129276294,W_Call incomplete files,User_100
Application_1131111908,O_Cancelled,User_51
Application_1131263580,A_Cancelled,User_60
Application_1132834033,W_Call incomplete files,User_117
Application_1133030829,O_Cancelled,User_29
Application_1136323889,A_Validating,User_60
Application_1136568641,A_Validating,User_60
Application_1139959523,A_Denied,User_53
Application_1142548986,,
Application_1143217229,,
Application_1143890425,A_Validating,User_60
Application_1144672891,,
Application_1149655953,A_Denied,User_100
Application_1150495041,A_Denied,User_100
Application_1152955170,A_Validating,User_117
Application_1154252514,O_Cancelled,User_29
Application_1155070210,A_Denied,User_51
Application_1157728848,O_Cancelled,User_29
Application_1158871047,A_Cancelled,User_109
Application_1160839680,O_Cancelled,User_51
Application_116364671,O_Cancelled,User_60
Application_116416466,A_Denied,User_29
Application_1166230182,,
Application_1166306573,A_Validating,User_60
Application_1167813329,,
Application_1168708378,A_Cancelled,User_109
Application_1169258361,O_Cancelled,User_21
Application_1169725538,A_Validating,User_117
Application_117027249,A_Validating,User_112
Application_117449589,,
Application_11785385,A_Incomplete,User_33
Application_1182795681,A_Cancelled,User_60
Application_1192159171,,
Application_1194303360,,
Application_1195434598,,
Application_1205144249,,
Application_1206188048,A_Denied,User_51
Application_1206551699,A_Validating,User_60
Application_1206679861,A_Cancelled,User_60
Application_1207230380,A_Denied,User_21
Application_120793083,A_Cancelled,User_109
Application_1209676119,A_Denied,User_100
Application_1213916582,O_Cancelled,User_29
Application_121641518,A_Validating,User_60
Application_121729357,A_Validating,User_21
Application_1218695611,A_Validating,User_21
Application_1219772874,,
Application_1225687747,A_Cancelled,User_109
Application_1227690400,A_Denied,User_7
Application_1228722182,O_Returned,User_100
Application_1228813193,O_Returned,User_115
Application_1229707182,A_Validating,User_15
Application_1237040955,A_Validating,User_21
Application_1237983321,A_Denied,User_51
Application_1238132318,O_Cancelled,User_51
Application_1238606249,A_Denied,User_51
Application_1241541074,O_Cancelled,User_109
Application_1242496593,W_Call incomplete files,User_60
Application_1245226697,O_Cancelled,User_53
Application_1248061466,,
Application_1250179725,A_Denied,User_53
Application_1252245787,A_Denied,User_53
Application_1255041116,A_Validating,User_29
Application_1257348081,,
Application_1261480447,,
Application_1262350889,,
Application_1262548993,A_Denied,User_51
Application_126523834,O_Cancelled,User_60
Application_1265495164,O_Cancelled,User_51
Application_1266086453,,
Application_1266450550,A_Cancelled,User_60
Application_1268626834,,
Application_1271823802,O_Cancelled,User_60
Application_1278510625,A_Cancelled,User_29
Application_1278888452,A_Validating,User_21
Application_127926903,O_Cancelled,User_109
Application_1280427249,A_Validating,User_21
Application_1280500254,A_Denied,User_100
Application_1281205543,,
Application_1283592554,A_Denied,User_53
Application_1284796330,O_Cancelled,User_60
Application_1285125915,A_Denied,User_53
Application_1285655984,O_Cancelled,User_51
Application_1287947132,A_Cancelled,User_109
Application_1289259959,,
Application_1290192129,A_Denied,User_100
Application_1291870846,O_Cancelled,User_53
Application_1292006843,A_Denied,User_100
Application_1292956867,A_Denied,User_100
Application_1293565393,A_Validating,User_60
Application_1294994633,A_Validating,User_29
Application_129913687,A_Denied,User_53
Application_1300146313,O_Cancelled,User_51
Application_1301618471,O_Cancelled,User_51
Application_1305019755,O_Cancelled,User_53
Application_1307267305,A_Denied,User_100
Application_1308123155,A_Validating,User_60
Application_1308473984,O_Cancelled,User_21
Application_131073860,A_Validating,User_21
Application_131125706,A_Denied,User_29
Application_1311947055,A_Validating,User_21
Application_1312170166,A_Denied,User_100
Application_1314908281,A_Denied,User_53
Application_1315999339,,
Application_1316571687,O_Cancelled,User_51
Application_132049146,A_Cancelled,User_60
Application_1323431247,A_Denied,User_100
Application_1327704129,A_Validating,User_100
Application_1329924305,O_Cancelled,User_51
Application_1330910876,A_Denied,User_100
Application_1331108450,,
Application_1332541697,O_Cancelled,User_109
Application_1335456683,A_Validating,User_109
Application_1336478747,A_Cancelled,User_60
Application_1341618264,,
Application_1342079196,,
Application_1344635275,O_Cancelled,User_51
Application_1347338076,O_Cancelled,User_29
Application_1348888499,O_Create Offer,User_21
