case:concept:name,pred_outcome,pred_sigmoid_mm_time,pred_uncertainty
Application_1003257895,0.14653168426266047,0.22593724820263414,0.14529406129429395
Application_1005586643,0.210805724173955,0.16232182074773377,0.19041583049852615
Application_1006347888,0.13077459413188808,0.25906938822630765,0.2441399743897421
Application_1006959642,0.14500218220591507,0.2455621646740181,0.2764987725203132
Application_1007607428,0.09822103732032154,0.23426959167286704,0.243071606025457
Application_1009327734,0.12142344462784092,0.032692180759814275,0.06624968471860679
Application_1009466765,0.10580368607123067,0.22874524671940183,0.25214228068024813
Application_1011122543,0.14950660211945474,0.24909986918511642,0.24839164371274455
Application_1012566167,0.49461299868495445,0.33297680221165854,0.2187562159794667
Application_1014917757,0.12130992491477993,0.23303306027382664,0.21335079836076584
Application_1015666669,0.10095245446979542,0.2692454527036869,0.21444780527604151
Application_1017828639,0.11599453916845334,0.019842704386759908,0.06750527090173637
Application_1018407971,0.11904135559774594,0.26873271612998784,0.2579233051564172
Application_1018538193,0.10534039736043492,0.2288843383182689,0.22880829687212778
Application_1019469082,0.11339336778837494,0.2576282508111272,0.26180738773579465
Application_1019603677,0.11913121366823089,0.25207956434979795,0.23452810819444717
Application_1021365915,0.07130354345098117,0.07035462006672344,0.06615591139602991
Application_1023449033,0.24724966429875864,0.3211916130027501,0.21327873015635102
Application_1024769381,0.11498276309805192,0.2637322608169165,0.26652024514292866
Application_1025923370,0.1042042800451423,0.2976807332558767,0.22498318640855305
Application_1030024656,0.11655550740895025,0.19935055438386395,0.2879511344378214
Application_1030416681,0.14586359101601837,0.27029562952871466,0.24365637880257182
Application_1031153001,0.14645201361178753,0.2597370977308459,0.24139886030980368
Application_1033756531,0.10462613339562003,0.2591748072629107,0.16728579671817279
Application_1034064300,0.11596431967161405,0.244853432519719,0.24202080211009702
Application_1038386825,0.27541719240733337,0.1854187382398828,0.22590198012440035
Application_1042621630,0.10735863983058326,0.0402870344605893,0.07679566288369395
Application_1043223939,0.28854037913271574,0.3699757199907212,0.18967076522129253
Application_1048806756,0.5274445997388194,0.33887200409723545,0.2512553280825687
Application_1049246293,0.26367637850555287,0.39841972540407466,0.1997217183058057
Application_1049972821,0.16005115310907722,0.23755998162561517,0.20019328496697222
Application_1051554620,0.1327945609081456,0.23909645348170216,0.2585220114719494
Application_1052613502,0.31516285817838147,0.3778976049945088,0.1952586870550431
Application_1053061342,0.5916443642285806,0.3495135544295687,0.23062950836254612
Application_1053321873,0.08406617162413578,0.05243226293897094,0.0841633359169157
Application_1053998899,0.13813451719821412,0.06016677657237927,0.06723043713560142
Application_1056882365,0.10344419115488164,0.26054654623849766,0.25752007735688315
Application_1057803878,0.11082552869900504,0.20319982766188932,0.2043918290404415
Application_1059555811,0.12325072684706946,0.21646778191213398,0.2087092330331504
Application_1061755455,0.11707704959937464,0.2253345553278751,0.25754950945214833
Application_1062571933,0.5162319215463852,0.31959327893349126,0.22494936202570856
Application_1064627620,0.30373767393443313,0.18683275556940912,0.22258180838060712
Application_1067807240,0.16889609977051612,0.2770114987902952,0.2122717274394119
Application_1067848631,0.10032087490399856,0.2594355709275657,0.23025267367560978
Application_1068398029,0.0972212948018972,0.06989181210449899,0.05460401588959322
Application_107006704,0.5616833260651828,0.33074545601497485,0.2323199087599647
Application_1070668503,0.2123233085113877,0.17774626098777874,0.2136038875116598
Application_1072222879,0.5831645332344487,0.47232650486378114,0.2514862866656475
Application_1072363196,0.10299322598321653,-0.0017794407787200214,0.05108673391344164
Application_1072478001,0.2262168969544679,0.18789132328746044,0.21796492229367492
Application_1073868127,0.5168402695481544,0.3138256494813136,0.19710769003649012
Application_1076081955,0.11824190944582212,0.2432925105078254,0.25514374995789724
Application_1078909751,0.13514548286216127,0.263226113210618,0.24419398865772407
Application_1085126063,0.29426377701011613,0.47760629013073,0.29268327087100565
Application_1086233807,0.18562027041374968,0.2441778212269184,0.24132194106616897
Application_1089034603,0.13288808183354514,0.3046778820392793,0.2557374801206295
Application_1089717788,0.14702327285612132,0.25713210525172125,0.2532706040778459
