case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1136568641,A_Validating,User_48,not_reachable_from_replayed_prefix_marking
Application_1852628062,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Denied,User_16,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_36,not_reachable_from_replayed_prefix_marking
Application_1774753524,O_Returned,User_100,not_reachable_from_replayed_prefix_marking
Application_1890584729,O_Returned,User_100,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Cancelled,User_36,not_reachable_from_replayed_prefix_marking
Application_778393530,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_346042050,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_68,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_631926508,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1732467275,A_Cancelled,User_2,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Cancelled,User_17,not_reachable_from_replayed_prefix_marking
Application_74640015,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Validating,User_40,not_reachable_from_replayed_prefix_marking
Application_70630239,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_571141074,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1245226697,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1555572507,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_533465776,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1679283534,A_Cancelled,User_29,not_reachable_from_replayed_prefix_marking
Application_1228813193,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_586220850,A_Cancelled,User_40,not_reachable_from_replayed_prefix_marking
Application_221972358,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_488496337,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1437733107,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_213454046,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_668971390,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1596977845,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_256387624,O_Create Offer,User_37,not_reachable_from_replayed_prefix_marking
Application_865318653,A_Cancelled,User_27,not_reachable_from_replayed_prefix_marking
Application_831530055,W_Call incomplete files,User_21,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Sent (mail and online),User_21,not_reachable_from_replayed_prefix_marking
Application_1131111908,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
