case:concept:name,recommendation:act,recommendation:res,reason
Application_983709263,A_Validating,User_39,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1742370900,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_694086390,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_1262548993,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_827688187,A_Cancelled,User_39,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Validating,User_39,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1760271807,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1885469174,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1042621630,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1732467275,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1352970596,A_Complete,User_7,not_reachable_from_replayed_prefix_marking
Application_70630239,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_571141074,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1555572507,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1021365915,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1816608501,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_997024654,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1679283534,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1068398029,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1341618264,A_Cancelled,User_17,not_reachable_from_replayed_prefix_marking
Application_586220850,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1822642909,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1437733107,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_213454046,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_606294488,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_212827687,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1730972696,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_964901699,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1383530613,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_668971390,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_561276012,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1765317682,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_256387624,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1442043587,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_865318653,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_11785385,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_2144168420,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1017828639,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_693454125,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1515669954,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
