case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean_sigmoid_mm,sim_remaining_time_method_mean,sim_rec_applied_fraction,sim_status_baseline_mean,sim_remaining_time_baseline_mean_sigmoid_mm,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec_sigmoid_mm,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec_sigmoid_mm,pred_remaining_time_no_rec
BAC,exhaustive,4,5,201810001660,Pending Liquidation Request,BOCSER,0.9,0.04158288999052413,161931.0,1.0,0.9,0.03473793783875566,135597.0,0.9945473538532552,0.08156814346560194,316349.7745768068,0.9881554764608053,0.05813112978466967,226199.13931970065
BAC,exhaustive,4,5,201810006512,Pending Request for Reservation Closure,BOC,1.0,0.038852677989958714,151630.0,1.0,0.8,0.2187698138014033,857434.0,0.583322885899974,0.17741904902894287,682494.2951339451,0.5691887443778411,0.17798501854391516,684655.6682172547
BAC,exhaustive,4,5,201810008108,Pending Liquidation Request,BOCSER,1.0,0.03702983017955882,144552.0,1.0,0.9,0.05074759781040148,197298.0,0.9940603196937193,0.0821386660262102,318538.9068322488,0.9871049178645234,0.05813112978466967,226199.13931970065
BAC,exhaustive,4,5,201810008268,Service closure Request with BO responsibility,BOCSER,0.7,0.1542679459785215,632835.0,1.0,0.8,0.2040845668629676,895347.0,0.09668707209897288,0.20137707463536447,774099.2204944347,0.09511979011052987,0.20517990715702153,788665.7674622257
BAC,exhaustive,4,5,201810008485,Pending Request for Reservation Closure,BOCSER,0.0,0.03873354534513279,151173.0,1.0,0.0,0.041235117586333046,160749.0,0.00018939702360187472,0.09038202571531254,350144.9104631392,3.060716826484353e-05,0.421646535295228,1652359.1338027336
BAC,exhaustive,4,5,201810008899,Pending Request for Reservation Closure,BOC,0.8,0.0349736300772283,136540.0,1.0,1.0,0.030509621025504884,119158.2,0.9614931852315758,0.05816002228191382,226310.57033165818,0.9847831938888104,0.05902463500780908,229644.7914760437
BAC,exhaustive,4,5,201810010740,Service closure Request with BO responsibility,BOCSER,0.8,0.11966342900844777,464269.0,1.0,1.0,0.11097118608980763,429908.1,0.9122074501490276,0.17603821379189677,677221.4592462697,0.8235109813524589,0.1871111165005771,719522.6302942386
BAC,exhaustive,4,5,201810011081,Pending Request for Reservation Closure,BOCSER,,,,0.0,0.7,0.16741986085188404,656744.4,0.9614106084381119,0.1901384233869211,731095.93763336,0.929206775968562,0.23614876458320772,907671.3050619831
BAC,exhaustive,4,5,201810011583,Pending Request for Reservation Closure,BOC,0.9,0.03513005852639994,137157.0,1.0,0.8,0.16591997800588304,649450.5,0.9087740473712579,0.18324593931473876,704751.6648093469,0.9209380926066946,0.23839205608459374,916323.1133083205
BAC,exhaustive,4,5,201811000205,Evaluating Request (NO registered letter),00015,0.9,0.16670859380171485,645370.0,1.0,0.8,0.20841575239262894,818140.0,0.9811431915208114,0.2624820708107226,1009567.4276071618,0.8574852092879335,0.2624820708107226,1009567.4276071618
BAC,exhaustive,4,5,201811001580,Pending Request for Reservation Closure,BOCSER,0.9,0.03417470027645381,133463.0,1.0,1.0,0.15606973569801577,612180.3,0.9670940257783754,0.18192533750412998,699706.2329682696,0.939833765369691,0.22485853646042553,864197.6885182313
BAC,exhaustive,4,5,201811001889,Pending Request for Reservation Closure,BOCSER,1.0,0.07793460168064138,302231.0,1.0,0.7,0.2436948378765576,960549.3,0.9837973249265612,0.18776534792232602,722023.4055149283,0.9720773616016674,0.22485853646042553,864197.6885182313
BAC,exhaustive,4,5,201811002881,Service closure Request with BO responsibility,BOCSER,0.8,0.16506833826837816,639774.0,1.0,1.0,0.18035171468460104,709974.0,0.8897640289475427,0.19748310491004706,759192.0858936672,0.9313455859321133,0.26577036518952935,1022347.9716265122
BAC,exhaustive,4,5,201811003911,Pending Request for Reservation Closure,BOCSER,0.9,0.03362531690367254,131322.0,1.0,0.8,0.222965859488749,876762.0,0.9737512468562743,0.18411853836482195,708085.8343068081,0.9592050315804852,0.23682674467716686,910285.5934991853
BAC,exhaustive,4,5,201811004338,Pending Request for Reservation Closure,BOCSER,0.9,0.04465580244077866,173923.0,1.0,0.8,0.19406425667219684,764096.1,0.9424526040681958,0.18006838393278932,692612.6976927652,0.8974220974612022,0.22306194391757359,857289.9089202184
BAC,exhaustive,4,5,201811005422,Service closure Request with BO responsibility,BOCSER,0.9,0.17066603556116838,661792.0,1.0,0.9,0.1940194838415621,763566.0,0.9487954293812428,0.19798787822637887,761124.0265356243,0.8330483860685651,0.26171299597821895,1006580.2467429655
BAC,exhaustive,4,5,201811005954,Evaluating Request (NO registered letter),00025,0.9,0.17266040333687036,668822.0,1.0,0.8,0.19913958327266376,781856.4,0.9837384616159847,0.26088362426649897,1003359.6880193746,0.9286797597497572,0.26577036518952935,1022347.9716265122
BAC,exhaustive,4,5,201811006674,Pending Request for Reservation Closure,BOCSER,0.9,0.03720025425607164,145082.0,1.0,1.0,0.1612149593454783,669398.8,0.4015529065953525,0.2871451345916526,1105783.4558741907,0.38135188750018806,0.3557873183323382,1379130.2360186353
BAC,exhaustive,4,5,201811007401,Pending Request for Reservation Closure,SDC,0.7,0.038245757850321895,149266.0,1.0,0.8,0.16453310790467376,643260.0,0.4082465838047031,0.2965457658312657,1142695.0447020568,0.37696398141957965,0.3557873183323382,1379130.2360186353
BAC,exhaustive,4,5,201811008100,Pending Request for Reservation Closure,BOC,,,,0.0,1.0,0.18257378861915824,718383.0,0.9348990684994908,0.19311995090629813,742498.2416116582,0.9423665767197917,0.23616314198911492,907726.7397397773
BAC,exhaustive,4,5,201811008338,Pending Request for Reservation Closure,BOCSER,1.0,0.04446494929069885,172978.0,1.0,0.9,0.19565087010326984,774201.2,0.48660788344072836,0.2869308343016539,1104943.6372826078,0.43455774712944956,0.3557873183323382,1379130.2360186353
BAC,exhaustive,4,5,201811008598,Service closure Request with BO responsibility,BOCSER,1.0,0.1577968289873249,612070.0,1.0,0.8,0.16238404754632477,630197.6,0.9336281502480942,0.19912752957565386,765486.3635557117,0.9552888760763212,0.26124887376659256,1004777.8947711024
BAC,exhaustive,4,5,201811008631,Authorization Requested,00015,0.8,0.13617155715967466,526918.0,1.0,0.8,0.2114361100487942,924212.4,0.9476602075344718,0.23344595609087349,897253.5884026862,0.823571333249946,0.23344595609087349,897253.5884026862
BAC,exhaustive,4,5,201811008634,Service closure Request with BO responsibility,BOCSER,0.7,0.18527333031166568,717405.0,1.0,0.8,0.2702978090257527,1115781.9,0.9302841411479357,0.19912752957565386,765486.3635557117,0.9480697276933405,0.30813174418782296,1188390.717237363
BAC,exhaustive,4,5,201811009132,Evaluating Request (NO registered letter),00015,0.9,0.17970626248244256,695071.0,1.0,0.8,0.24870345086043794,982693.0,0.9711091597217364,0.2583715648381322,993610.1743945789,0.8926074034756255,0.26002587953128486,1000029.8441648213
BAC,exhaustive,4,5,201811009434,Evaluating Request (NO registered letter),00015,0.9,0.12122286656513079,469799.0,1.0,0.9,0.16356547634069846,641891.0,0.9732179793368423,0.2600405537775111,1000086.8033594443,0.878363218700703,0.26360069889783666,1013913.637592926
BAC,exhaustive,4,5,201811009800,Pending Request for Reservation Closure,BOCSER,0.7,0.034630367181753774,135139.0,1.0,0.7,0.15730223075201696,617250.9,0.9700090523682996,0.18783753366878853,722299.3438635849,0.0021563509477221534,0.26216097624760604,1008320.1673750733
BAC,exhaustive,4,5,201811010732,Evaluating Request (NO registered letter),00015,0.8,0.15278846862251078,590878.0,1.0,0.9,0.1456743848814556,564854.8,0.9658359446941236,0.2613477464781253,1005161.830396238,0.8531342001408269,0.26577036518952935,1022347.9716265122
BAC,exhaustive,4,5,201811011699,Pending Request for Reservation Closure,BOC,1.0,0.07612421921890149,295421.0,1.0,0.7,0.23659105270297348,930371.0,0.9288912053966261,0.18294024124596492,703583.6713236033,0.9359615416630435,0.22836323177204654,877680.7201462435
BAC,exhaustive,4,5,201811011715,Pending Request for Reservation Closure,BOCSER,1.0,0.07792382506823096,302328.0,1.0,1.0,0.1863942700330209,734067.0,0.9742753134580481,0.191121048092514,734853.3515941269,0.9509814655785221,0.2294926508682385,882027.9803220965
BAC,exhaustive,4,5,201811011907,Pending Request for Reservation Closure,BOCSER,1.0,0.08287139303668592,321334.0,1.0,0.9,0.2442341618406647,1067710.0,0.7854543398888115,0.18240855873163841,701552.3320169294,0.8690078067601953,0.20834087991261058,800780.3830500506
BAC,exhaustive,4,5,201811011916,Pending Request for Reservation Closure,BOCSER,0.7,0.032070217335728214,125288.0,1.0,0.9,0.18214710187669916,715808.0,0.9287685568909891,0.20983818934425147,806521.1325733007,0.8710960042665218,0.26288929214209633,1011149.4242452595
BAC,exhaustive,4,5,201812000186,Service closure Request with BO responsibility,BOCSER,0.9,0.12210112739459196,474364.0,1.0,0.9,0.11437834692064093,449626.6,0.9311764759057424,0.19726085799891674,758341.5133242351,0.9601179043717809,0.26124887376659256,1004777.8947711024
BAC,exhaustive,4,5,201812000605,Pending Request for Reservation Closure,BOCSER,0.7,0.04964403002458475,193086.0,1.0,0.9,0.1912831706613291,750252.0,0.9692873750887335,0.18319919111323746,704573.0497278909,0.9476698064671015,0.22485853646042553,864197.6885182313
BAC,exhaustive,4,5,201812002344,Pending Request for Reservation Closure,BOCSER,0.9,0.0817197849961258,316868.0,1.0,0.9,0.1847983805818117,726570.0,0.3510828762133632,0.2425735561606082,932463.286570871,0.35292832404901187,0.3384221714956964,1309058.5542103332
BAC,exhaustive,4,5,201812002893,Service closure Request with BO responsibility,BOCSER,0.7,0.15159331280152108,586467.0,1.0,1.0,0.19252561593178838,757958.4,0.9062704429961884,0.19540159141006175,751226.821141812,0.9393818238984116,0.26124887376659256,1004777.8947711024
BAC,exhaustive,4,5,201812003039,Service closure Request with BO responsibility,BOCSER,0.7,0.16424718022033893,640415.0,1.0,0.8,0.22941236682035998,939042.9,0.8636220877326243,0.1649960574167797,635074.171626442,0.8213853913694279,0.2393990254940893,920208.3265216646
BAC,exhaustive,4,5,201812004198,Pending Liquidation Request,BOCSER,0.0,0.03371596332104006,131674.0,1.0,0.0,0.033819936789978154,132064.0,0.0037640858549006805,0.08125761486049426,315158.16003629443,0.00015169825055224458,0.05763182405800925,224273.31708476238
BAC,exhaustive,4,5,201812004271,Pending Request for Reservation Closure,BOCSER,0.6,0.03615993006003522,141158.0,1.0,0.7,0.17921871478980647,693039.6,0.9231309895021167,0.18496375202991716,711315.6437610465,0.8896897749362273,0.23024253409123502,884914.9800443412
BAC,exhaustive,4,5,201812004422,Pending Request for Reservation Closure,BOCSER,0.0,0.07054217325914938,273815.0,1.0,0.0,0.12528244339541517,496712.1,0.00025391608927614537,0.08091295261404026,313835.4821589991,7.225438463066815e-05,0.317539076861983,1225671.6063868068
BAC,exhaustive,4,5,201812004433,Pending Request for Reservation Closure,BOCSER,0.7,0.04070825975748138,158726.0,1.0,0.9,0.16494354912583303,645588.0,0.9542764127978565,0.1847275257186925,710412.9257279319,0.9313365492824129,0.22639973778986344,870125.6218516562
BAC,exhaustive,4,5,201812004552,Pending Request for Reservation Closure,BOC,1.0,0.0384178684714568,149946.0,1.0,0.7,0.2288303102526048,990262.8,0.8281613558977551,0.18292146083175678,703511.9173383849,0.9078453575467699,0.23839205608459374,916323.1133083205
BAC,exhaustive,4,5,201812004817,Pending Liquidation Request,BOCSER,1.0,0.037489583187776974,146341.0,1.0,0.9,0.041835228569180594,162943.0,0.995427387600941,0.08156814346560194,316349.7745768068,0.988743416558509,0.05813112978466967,226199.13931970065
BAC,exhaustive,4,5,201812004871,Authorization Requested,00722,0.9,0.16041468813901058,621902.0,1.0,0.8,0.20453233724952402,802340.0,0.9578282909004993,0.2069459302454863,795433.3836360351,0.8432563320733631,0.2069459302454863,795433.3836360351
BAC,exhaustive,4,5,201812005434,Service closure Request with BO responsibility,BOCSER,0.8,0.1719580368378864,667378.0,1.0,0.9,0.2159240899157256,892197.0,0.8431211232337941,0.18942273780627472,728359.5327779222,0.7729305024600825,0.22745520718021361,874186.430606893
BAC,exhaustive,4,5,201812005461,Service closure Request with BO responsibility,BOCSER,1.0,0.1659868191309227,644585.0,1.0,1.0,0.14392545456614414,566936.8,0.8357390012232536,0.2013451802039078,773977.0861457773,0.8516421466525029,0.2650977318064865,1019732.5416122293
BAC,exhaustive,4,5,201812005779,Pending Request for Reservation Closure,BOCSER,,,,0.0,0.6,0.2637938459452281,1171524.0,0.9317256909666393,0.18619083395400032,716005.1849587187,0.9001725647871605,0.22332387149828767,858296.8400788086
BAC,exhaustive,4,5,201812005898,Pending Liquidation Request,BOCSER,0.9,0.042637887985302214,166034.0,1.0,1.0,0.03548889000872564,138518.0,0.9944569310098773,0.08180826272969108,317271.15561624523,0.987960338406089,0.058660341827785206,228240.04848664842
BAC,exhaustive,4,5,201812006124,Service closure Request with BO responsibility,BOCSER,1.0,0.1300973626099537,504504.0,1.0,0.8,0.19619287465752225,809250.0,0.7985817160649199,0.19638604499418566,754993.7218252555,0.8177285275561511,0.26577036518952935,1022347.9716265122
BAC,exhaustive,4,5,201812006820,Service closure Request with BO responsibility,BOCSER,1.0,0.1459059573148232,566227.0,1.0,1.0,0.06437691013567327,248397.5,0.9562309803226148,0.19733594490422213,758628.8793759852,0.955634778924628,0.22332387149828767,858296.8400788086
BAC,exhaustive,4,5,201812006824,Pending Request for Reservation Closure,BOCSER,0.9,0.05153547720093569,200297.0,1.0,0.9,0.23056057483978068,909071.0,0.9753501050675467,0.1897999006118282,729801.5764241244,0.9565323950118618,0.2394601353275263,920444.1400448397
