case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean_sigmoid_mm,sim_remaining_time_method_mean,sim_rec_applied_fraction,sim_status_baseline_mean,sim_remaining_time_baseline_mean_sigmoid_mm,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec_sigmoid_mm,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec_sigmoid_mm,pred_remaining_time_no_rec
BPI12,exhaustive,2,5,188485,A_CANCELLED,10972,0.6,0.5013649277640837,2522702.0,1.0,0.1,0.345489013533118,1493396.8,0.112343853486499,0.048450562121046536,178538.81134637934,0.2836278936107291,0.2650064224389704,874855.7175252546
BPI12,exhaustive,2,5,189805,A_CANCELLED,10629,,,,0.0,1.0,0.11661881240046512,404801.0,0.16625966085885513,-0.06440064541053858,0.0,0.47945901488777387,0.09876013409853984,351849.9826235316
BPI12,exhaustive,2,5,191644,A_APPROVED,10629,0.4,0.0719168183893323,245513.0,1.0,0.5,0.08260766938516817,272144.5,0.6287705048701437,0.06619679569455905,240883.3195007469,0.33443051251637956,0.13788973781301012,480351.7308113185
BPI12,exhaustive,2,5,193647,A_APPROVED,10609,0.2,0.019447955547362915,70163.4,1.0,0.5,0.14629273971209591,658125.2,0.6627216005911573,-0.008087258409822828,0.0,0.3559248688394101,0.12210243546800784,429065.1446854146
BPI12,exhaustive,2,5,193968,A_CANCELLED,10789,0.2,0.23766295174097024,838806.0,1.0,0.5,0.27320072353012737,900480.0,0.15732919826580533,0.07617011172252064,275313.5051945358,0.1150768798827975,0.14232958130655954,494652.0593810936
BPI12,exhaustive,2,5,194139,O_SENT_BACK,10789,0.3,0.3356329868858576,1274115.0,1.0,0.5,0.15937240840107214,535031.7,0.3787065049057907,0.257074522672852,850864.7212575101,0.18623586964253944,0.2956843647463164,967298.7374960434
BPI12,exhaustive,2,5,194269,A_CANCELLED,11049,0.4,0.38807654998790914,1337598.9,1.0,0.4,0.3445829828190025,1342972.8,0.04619214457649357,0.012941774254310479,49025.67397986341,0.14565310715341206,0.22707575744403782,759622.9811017533
BPI12,exhaustive,2,5,195082,O_SENT_BACK,10789,0.2,0.2565500131241401,838854.0,1.0,0.4,0.1589538880382087,526650.0,0.3984142479050291,0.304667504825834,994300.8268298276,0.19913788821132705,0.3731638271539523,1200425.4105039162
BPI12,exhaustive,2,5,195175,O_SENT_BACK,10972,0.1,0.3307105366063297,1340237.0,1.0,0.2,0.16616759702314454,562952.1,0.42714483639927775,0.14388172399105742,499639.28990895895,0.16009249215607585,0.18725798274916672,636771.4244790605
BPI12,exhaustive,2,5,195247,A_CANCELLED,11122,,,,0.0,1.0,0.15970764719394065,540890.0,0.15699550896786318,0.008576904307176558,32609.201190131484,0.4455178920201936,0.1488014924997211,515406.86318097764
BPI12,exhaustive,2,5,195259,O_SENT_BACK,10899,0.4,0.18925825675664845,632201.0,1.0,0.3,0.19523715586606216,696475.1,0.30972419042754784,0.22511263370909912,753618.4101136671,0.14417679311830922,0.27256119372833765,897665.9059665012
BPI12,exhaustive,2,5,195323,A_CANCELLED,11289,0.2,0.36032466040383576,1518810.0,1.0,0.2,0.27796109170560157,928084.2,0.0275841824729619,0.11825537949638765,416458.179148437,0.11303833007788326,0.3236446228778328,1051310.4543192692
BPI12,exhaustive,2,5,195654,O_SENT_BACK,11049,0.1,0.5105435503544252,2758323.0,1.0,0.7,0.3391354462920371,1110759.0,0.42527895916434494,0.20114131615048625,679881.3007281311,0.19696856905807986,0.26937703987874045,888056.3568677253
BPI12,exhaustive,2,5,196045,O_SENT_BACK,11049,0.3,0.32362034811685714,1208476.2,1.0,0.3,0.35109362475018935,1168548.4,0.3602529790397352,0.20771941273992844,700197.9564118739,0.038118747573971754,0.05363429910384471,196899.93068223668
