case:concept:name,pred_outcome,pred_sigmoid_mm_time,pred_uncertainty
201810001660,,,
201810002650,0.6387782680663785,0.2858850947216205,0.1601181673384738
201810006512,0.5778836901954778,0.18117348217385884,0.12814377872790872
201810008108,,,
201810008268,0.059971393072478306,0.15743326462593432,0.10830812755599634
201810008485,0.002010159682516375,0.10294733908977732,0.0645824312714383
201810008899,,,
20181000902,,,
201810010740,0.8090826522584376,0.1669495262021296,0.1247207394355152
201810011081,0.8869107680899092,0.17607617047831547,0.12477838208350094
201810011583,0.8299977604104185,0.1663740421258052,0.0633318524580036
20181012611,0.6930622280578123,0.21175176048180103,0.13762285315684034
20181013679,0.33774477305646106,0.27482845583472915,0.10351639401233738
201811000205,0.91940686179367,0.2592629787085238,0.18914350640760705
201811001580,0.8766778957311943,0.20555481681615398,0.07906681884964532
201811001889,0.9028206666685529,0.19580815505267968,0.1433575237863377
201811002881,0.8281714853082187,0.23976768841247514,0.17641891175713328
201811003327,,,
201811003911,0.8946606275463237,0.1799251993410997,0.12824021166403404
201811004163,0.9004463439758456,0.2514211174435137,0.1941683937857101
201811004205,0.8710689637967283,0.160322187884044,0.11593016105635515
201811004338,0.8575901408531658,0.19515847221694133,0.1186962453125755
201811005226,0.7326345895631357,0.1878305006240773,0.07867223836920237
201811005422,0.9165655438089282,0.25643347323581345,0.18854455343980409
201811005747,0.9571331191085912,0.05959472061207648,0.05267915716389608
201811005954,0.8671474842358253,0.23976768841247514,0.17641891175713328
201811006467,,,
201811006674,0.29949939862548697,0.3432234061935462,0.1848714500631001
201811006982,0.0013234735540996515,0.05539598303607192,0.027196001294099194
201811007401,0.6271929775353065,0.386119436589776,0.20969687648731392
201811008100,0.834313439640245,0.19592905485739165,0.0796395842033279
201811008330,0.563937709077519,0.32666633473362233,0.19097521248553678
201811008338,0.6592402741718049,0.37670118616346987,0.2022194245992151
201811008394,0.7445074429347835,0.056124054640998525,0.05704710914570462
201811008598,0.9263675213287762,0.25643347323581345,0.18854455343980409
201811008631,0.7391951618101418,0.21023634199626542,0.08472881839174218
201811008634,0.8642511181244912,0.23161934007817556,0.1608924412238009
201811009132,0.8841135370686067,0.2545934566804421,0.18805024734327472
201811009434,0.8509385989064885,0.1949478488980991,0.13510216563991864
201811009590,0.7751566129654764,0.0700504099604877,0.05339909927345609
201811009800,0.8524116403542502,0.20942702910735367,0.1629174810730551
201811010119,0.7563895516427711,0.052774627667125124,0.05020393185728273
201811010142,0.8245756382144209,0.05885472786585464,0.019578360112921297
201811010681,0.5128616081664477,0.32293717499255936,0.16632233211444378
201811010732,0.803976429267234,0.23976768841247514,0.17641891175713328
201811011699,0.7977752301935503,0.1750325021604994,0.06606120784240728
201811011715,0.8500090866015455,0.15771610289936383,0.11039839243380697
201811011742,0.8299072981496713,0.17458583043205644,0.13499415886757835
201811011907,0.5868091629718285,0.20266411990043748,0.14402014700464708
201811011916,0.7012609498503789,0.21444225232971753,0.13910376633735955
201812000179,0.7113146879548121,0.32080837946706364,0.19236116890502608
201812000181,0.7113146879548121,0.32080837946706364,0.19236116890502608
201812000186,0.9152791561923365,0.25643347323581345,0.18854455343980409
201812000605,0.8914131867200468,0.22081743881413807,0.17159391729572676
201812000606,0.8922928338953465,0.24983269975241307,0.1948311658372656
201812000900,0.6534468469930435,0.1618970958356693,0.11080586607366699
201812002344,0.44094547830215375,0.3322569722679281,0.10023170263614012
201812002552,0.7949495920787804,0.1824215885328038,0.12069560139130507
201812002630,0.2762106338484822,0.3382534640965543,0.19916024365721946
201812002677,0.857276356334767,0.17458583043205644,0.13499415886757835
201812002837,0.8759354164723833,0.06962976107545263,0.06884715557281026
201812002893,0.813775576492171,0.17774109311587377,0.11965905223865217
201812003039,0.6570481522645035,0.15981722776158577,0.11413396791369095
201812003088,,,
201812003287,0.501898109097359,0.05668134552822553,0.06023736230236287
201812004065,0.7285662761685169,0.06179442398682008,0.040609568010666106
201812004155,0.002264626357030909,0.17537919891732298,0.09918442165407783
201812004198,0.002982407967359468,0.07781048163193148,0.06366749830920194
201812004271,0.8655550641075218,0.17796652871458385,0.12428366859310232
201812004422,0.0011678089715402374,0.06296482596411553,0.0494437505518125
201812004433,0.8135663382363771,0.20473374600194263,0.0831039369230083
201812004478,0.8584062565546554,0.19285454383054418,0.11563065849806717
