case:concept:name,pred_outcome,pred_sigmoid_mm_time,pred_uncertainty
201810001660,0.9559389256226622,0.059788606886935054,0.0396244334823847
201810002650,0.4823240313349878,0.32949209718067796,0.10250086008455805
201810006512,0.5822835098550889,0.25205247088507854,0.15493617434531315
201810008108,0.9510941730384908,0.059788606886935054,0.0396244334823847
201810008268,0.059971393072478306,0.15743326462593432,0.10830812755599634
201810008485,0.001099221045345876,0.06554026655249166,0.055076855652085394
201810008899,0.9749067537933253,0.05434021040180177,0.02699879622986123
20181000902,0.02914868372621724,0.25771451294641273,0.10746456564858549
201810010740,0.8090826522584376,0.1669495262021296,0.1247207394355152
201810011081,0.8577856662767753,0.15891221271012226,0.1103627345474514
201810011583,0.8483521154035882,0.15334424581001432,0.10576618037888272
20181012611,0.6930622280578123,0.21175176048180103,0.13762285315684034
20181013679,0.4243651997148761,0.3144856055536234,0.18667824824509585
201811000205,0.7647063970898371,0.2042640558934224,0.13117356352107348
201811001580,0.8337329661513281,0.15880843659138838,0.10911959089462898
201811001889,0.8772258084160363,0.1593749874484221,0.11115961779400998
201811002881,0.7505508061457213,0.18322314830471392,0.11775016580881668
201811003327,0.020206174160654736,0.2614485367590792,0.10654454290153671
201811003911,0.8468031988345375,0.15965209921961435,0.10978861256312232
201811004163,0.8345594892270468,0.20175699466841596,0.14411599214865536
201811004205,0.8526021450731941,0.14878742761024205,0.10237481435027158
201811004338,0.8575901408531658,0.19515847221694133,0.1186962453125755
201811005226,0.7564392663993172,0.20367249621593658,0.13964056463467495
201811005422,0.781924882258854,0.17402774198942564,0.1166858432279464
201811005747,0.9571331191085912,0.05959472061207648,0.05267915716389608
201811005954,0.8029441985725846,0.18322314830471392,0.11775016580881668
201811006467,0.7740027064995971,0.053409218006769274,0.03314387836673988
201811006674,0.29949939862548697,0.3432234061935462,0.1848714500631001
201811006982,0.0013234735540996515,0.05539598303607192,0.027196001294099194
201811007401,0.28939467425640947,0.34870546138238634,0.18192224901489504
201811008100,0.8426870321892092,0.18855815123544695,0.14498977768215682
201811008330,0.4510004602384394,0.3499856010006348,0.11207481846015717
201811008338,0.3358677930869981,0.34870546138238634,0.18192224901489504
201811008394,0.7445074429347835,0.056124054640998525,0.05704710914570462
201811008598,0.8236654190059736,0.17774109311587377,0.11965905223865217
201811008631,0.7640408794215224,0.20087590974350444,0.15371939624161196
201811008634,0.8525212431534358,0.17013371574046127,0.11528796164015781
201811009132,0.8141620385955766,0.1738559694670086,0.11791855171711137
201811009434,0.7858421617268262,0.1709137357496876,0.11468437127708378
