case:concept:name,recommendation:act,recommendation:res,reason
Application_1136568641,A_Validating,User_121,not_reachable_from_replayed_prefix_marking
Application_1852628062,O_Sent (online only),User_101,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_83,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Validating,User_83,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Validating,User_15,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Validating,User_7,not_reachable_from_replayed_prefix_marking
Application_1348888499,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1679283534,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1956252093,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1467390663,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_586220850,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1730972696,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1596977845,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1121197235,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_949360290,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1442043587,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_11785385,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_831530055,O_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Sent (mail and online),User_108,not_reachable_from_replayed_prefix_marking
