case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_843640997,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1742370900,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_694086390,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_2082068141,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1262548993,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_275583545,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_510414837,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_346042050,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1229707182,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1206551699,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_631926508,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1885469174,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1732467275,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_1398793539,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1555572507,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1620116853,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1816608501,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_997024654,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1612124570,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1053998899,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_533465776,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_443644223,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1679283534,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1068398029,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1442743235,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1467390663,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1228813193,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1341618264,A_Cancelled,User_17,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_221972358,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_956215142,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1822642909,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_213454046,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_606294488,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_212827687,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1730972696,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_964901699,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_668971390,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_561276012,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1596977845,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1121197235,A_Cancelled,User_39,not_reachable_from_replayed_prefix_marking
Application_949360290,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1929631403,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_865318653,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_11785385,A_Cancelled,User_8,not_reachable_from_replayed_prefix_marking
Application_1967206176,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_831530055,O_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_2144168420,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_1017828639,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_693454125,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1290192129,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1515669954,A_Cancelled,User_85,not_reachable_from_replayed_prefix_marking
Application_793183519,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
