case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1852628062,O_Sent (mail and online),User_7,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1742370900,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_117,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1219772874,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_2082068141,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1774753524,O_Returned,User_121,not_reachable_from_replayed_prefix_marking
Application_1890584729,O_Returned,User_100,not_reachable_from_replayed_prefix_marking
Application_778393530,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_68,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1229707182,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1206551699,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_631926508,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1335456683,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Validating,User_102,not_reachable_from_replayed_prefix_marking
Application_244721799,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1859379497,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1398793539,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_70630239,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_711287867,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1245226697,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_867002961,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1555572507,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1021365915,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1620116853,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1612124570,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_247978091,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1664698134,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_443644223,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1679283534,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1068398029,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1956252093,A_Cancelled,User_34,not_reachable_from_replayed_prefix_marking
Application_435727545,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_343582223,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_261369076,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_956215142,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_488496337,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1437733107,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_213454046,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1730972696,A_Cancelled,User_70,not_reachable_from_replayed_prefix_marking
Application_1596977845,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1442043587,A_Cancelled,User_18,not_reachable_from_replayed_prefix_marking
Application_11785385,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_831530055,W_Call incomplete files,User_21,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Sent (mail and online),User_53,not_reachable_from_replayed_prefix_marking
Application_1131111908,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_793183519,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
