case:concept:name,recommendation:act,recommendation:res,reason
Application_1048806756,A_Validating,User_121,not_reachable_from_replayed_prefix_marking
Application_1852628062,A_Denied,User_109,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Denied,User_100,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_121,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_92,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Validating,User_38,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Validating,User_92,not_reachable_from_replayed_prefix_marking
Application_778393530,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Validating,User_83,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_121,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Validating,User_121,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_75,not_reachable_from_replayed_prefix_marking
Application_364658802,A_Validating,User_121,not_reachable_from_replayed_prefix_marking
Application_956215142,A_Validating,User_121,not_reachable_from_replayed_prefix_marking
Application_831530055,A_Validating,User_100,not_reachable_from_replayed_prefix_marking
Application_1726483569,O_Create Offer,User_100,not_reachable_from_replayed_prefix_marking
