case_study,method,rank,k_total,case:concept:name,rec_activity,rec_resource,sim_status_method_mean,sim_remaining_time_method_mean_sigmoid_mm,sim_remaining_time_method_mean,sim_rec_applied_fraction,sim_status_baseline_mean,sim_remaining_time_baseline_mean_sigmoid_mm,sim_remaining_time_baseline_mean,pred_status_with_rec,pred_remaining_time_with_rec_sigmoid_mm,pred_remaining_time_with_rec,pred_status_no_rec,pred_remaining_time_no_rec_sigmoid_mm,pred_remaining_time_no_rec
bpi17_after,exhaustive,3,5,Application_1003444518,O_Create Offer,User_80,,,,0.0,0.0,0.0,0.0,0.6096042423954605,0.20281880346634584,752019.3935338574,0.19298543184429232,0.23505146009284655,858399.0577350596
bpi17_after,exhaustive,3,5,Application_1004385970,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.8,0.5470562063876364,2161352.0,0.21496781418042757,0.5986991071443407,2069919.860812555,0.4946327870609519,0.4036080975684293,1400197.6297143917
bpi17_after,exhaustive,3,5,Application_1006138809,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.9,0.26363655032933636,940698.0,0.4019028692179335,0.39818948573120416,1382729.7128314672,0.6350049269836232,0.2017929036265455,748600.6355048477
bpi17_after,exhaustive,3,5,Application_1008663678,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.9,0.19544554788307655,753147.9,0.37426433420157734,0.24264916714935914,883218.1407301675,0.5415117711000168,0.13492791254806863,519951.6451802602
bpi17_after,exhaustive,3,5,Application_1012600292,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.5,0.4794894165167065,1744677.0,0.2521977022086409,0.5800795380281025,2000503.4518373862,0.5439293800679703,0.4134300705889917,1431934.8799639829
bpi17_after,exhaustive,3,5,Application_101285063,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.8,0.4220634145744356,1575928.0,0.2203510137991328,0.5887246539009502,2032520.826571584,0.04601424071878732,0.7254588263133432,2605841.36292215
bpi17_after,exhaustive,3,5,Application_1013192848,O_Returned,User_100,0.9,0.17306174410933636,616696.9,1.0,0.6,0.09998600459311573,373351.0,0.36456634754707634,0.18980652347078386,708484.9195102486,0.3989031321672616,0.2399383250505353,874372.5889254885
bpi17_after,exhaustive,3,5,Application_1016792765,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.8,0.4577275382822025,1890678.0,0.3549483741747302,0.5837803495558824,2014165.7968051336,0.07491960023908356,0.7334231063897847,2644771.5784951244
bpi17_after,exhaustive,3,5,Application_1018266027,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.3,0.5533689698280886,2336102.0,0.30748959079773985,0.5331217849940395,1832180.5177014943,0.537952247013814,0.3246407579649173,1147231.1147527827
bpi17_after,exhaustive,3,5,Application_1018276550,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.8,0.4285151870365169,1610736.0,0.3663067650822771,0.5687886080807312,1959207.3141691284,0.07584080921569168,0.7145615166301663,2553881.946203638
bpi17_after,exhaustive,3,5,Application_101973919,O_Create Offer,User_23,0.5,0.47718959844598396,2056740.0,1.0,0.7,0.32769807159513337,1168554.0,0.3669315605639657,0.5128766445681427,1762063.1134589612,0.3602553165496055,0.5407917750020066,1859095.910814898
bpi17_after,exhaustive,3,5,Application_1020696982,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.7,0.4822694664897111,1868733.0,0.2505055689986619,0.5826124421890899,2009847.2463503054,0.5332403334582508,0.3913558704769354,1360737.1107547178
bpi17_after,exhaustive,3,5,Application_1020792873,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.5,0.4508421417035581,1866971.0,0.22720203955372179,0.6133687517388702,2125884.060518977,0.4943875399641496,0.42970381166744265,1484764.7169429231
bpi17_after,exhaustive,3,5,Application_1020819842,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.7,0.12864611631094575,467967.3,0.48792737274464193,0.4371865357591206,1509174.5061143658,0.8309891623284377,0.1353984245973608,521608.0879508512
bpi17_after,exhaustive,3,5,Application_1022084723,O_Cancelled,User_1,0.0,0.0,0.0,1.0,0.8,0.3614272809836222,1619081.0,0.2730845376247634,0.5941123859059809,2052659.127230495,0.5827791967383982,0.423615696848213,1464961.6524022776
