case:concept:name,Next_activity,Next_resource
Application_1003444518,A_Cancelled,User_104
Application_1004385970,A_Validating,User_75
Application_1006138809,A_Incomplete,User_41
Application_1008663678,A_Incomplete,User_41
Application_1012600292,A_Validating,User_75
Application_101285063,O_Cancelled,User_75
Application_1013192848,A_Cancelled,User_78
Application_1016792765,O_Cancelled,User_75
Application_1018266027,A_Validating,User_59
Application_1018276550,O_Cancelled,User_75
Application_101973919,O_Create Offer,User_65
Application_1020696982,O_Cancelled,User_75
Application_1020792873,O_Cancelled,User_75
Application_1020819842,A_Incomplete,User_14
Application_1022084723,A_Validating,User_75
Application_1023037940,A_Validating,User_75
Application_102597720,A_Incomplete,User_31
Application_1026777184,A_Validating,User_75
Application_1027449105,A_Validating,User_75
Application_1027859705,O_Cancelled,User_66
Application_1028665365,A_Concept,User_104
Application_1029674102,,
Application_102977791,O_Cancelled,User_75
Application_1031465496,O_Cancelled,User_47
Application_1032862024,A_Cancelled,User_66
Application_1033036371,O_Cancelled,User_51
Application_1033306842,A_Cancelled,User_104
Application_1033574302,A_Cancelled,User_104
Application_1034775753,O_Cancelled,User_75
Application_1035618893,O_Cancelled,User_75
Application_1037771791,O_Cancelled,User_75
Application_1038302868,A_Validating,User_75
Application_1038660996,O_Cancelled,User_75
Application_1039200421,O_Cancelled,User_66
Application_104061665,O_Cancelled,User_75
Application_1041438098,A_Accepted,User_4
Application_104406636,O_Cancelled,User_75
Application_1046222107,O_Cancelled,User_75
Application_1046524820,O_Cancelled,User_75
Application_1048834285,A_Validating,User_59
Application_104922918,O_Cancelled,User_75
Application_1050938301,W_Call incomplete files,User_47
Application_105434976,O_Cancelled,User_75
Application_1054777483,O_Returned,User_93
Application_1056831748,W_Call incomplete files,User_41
Application_1057881509,O_Cancelled,User_75
Application_105906022,A_Incomplete,User_41
Application_1064102675,,
Application_1065401414,A_Cancelled,User_104
Application_1069486579,O_Cancelled,User_75
Application_1069511528,,
Application_107048111,O_Cancelled,User_75
Application_1070499420,O_Cancelled,User_75
Application_1071392906,O_Cancelled,User_75
Application_1072302976,O_Cancelled,User_75
Application_1072740747,O_Cancelled,User_38
Application_1073143855,O_Cancelled,User_66
Application_1076592180,W_Call incomplete files,User_41
Application_1077139293,O_Cancelled,User_75
Application_1079472664,O_Cancelled,User_75
Application_1079589,A_Validating,User_75
Application_1081153991,A_Cancelled,User_41
Application_1082188204,A_Cancelled,User_104
Application_1083885618,A_Validating,User_75
Application_1084197155,O_Cancelled,User_75
Application_1084809711,A_Validating,User_75
Application_1084951999,A_Validating,User_75
Application_1085916302,O_Cancelled,User_75
Application_1086189813,O_Cancelled,User_75
Application_1086358390,A_Validating,User_75
Application_1087895834,O_Cancelled,User_75
Application_1088555315,A_Cancelled,User_66
Application_1089290640,O_Cancelled,User_75
Application_1090974006,A_Incomplete,User_41
Application_1091454310,O_Cancelled,User_47
Application_1092109071,A_Cancelled,User_104
Application_1092918410,O_Cancelled,User_75
Application_1095263419,A_Validating,User_75
Application_1096081779,O_Cancelled,User_75
Application_109628015,O_Cancelled,User_66
Application_1096460123,O_Cancelled,User_75
Application_1096932592,O_Returned,User_93
Application_109718783,A_Cancelled,User_75
Application_109912668,A_Validating,User_63
Application_1099430757,O_Cancelled,User_41
Application_1099493178,A_Validating,User_75
Application_1099663893,A_Cancelled,User_41
Application_1100253381,O_Cancelled,User_75
Application_1101636672,A_Cancelled,User_104
Application_1102148836,A_Validating,User_75
Application_1102289179,O_Cancelled,User_75
Application_110355063,O_Cancelled,User_75
Application_1103698005,,
Application_1104110439,O_Cancelled,User_75
Application_1104349279,A_Cancelled,User_103
Application_1104697616,O_Cancelled,User_75
Application_1104784494,A_Cancelled,User_104
Application_1104839673,A_Cancelled,User_66
Application_1106610804,A_Validating,User_75
Application_1107513596,O_Cancelled,User_75
Application_1107974200,O_Cancelled,User_41
Application_1108410496,O_Cancelled,User_75
Application_1108553853,A_Validating,User_75
Application_1109500523,A_Validating,User_75
Application_1109722425,A_Cancelled,User_4
Application_1110003824,O_Cancelled,User_66
Application_1110334222,A_Validating,User_63
Application_1110847631,O_Cancelled,User_75
Application_1112791540,A_Validating,User_75
Application_1114627184,O_Cancelled,User_66
Application_1115275695,O_Cancelled,User_75
Application_111536511,A_Cancelled,User_104
Application_1116596448,O_Cancelled,User_10
Application_1116878017,A_Cancelled,User_29
Application_1118317851,O_Cancelled,User_75
Application_1118691851,O_Cancelled,User_75
Application_1118794258,A_Cancelled,User_104
Application_1119128567,O_Cancelled,User_75
Application_1119346613,A_Validating,User_75
Application_1119704576,A_Cancelled,User_41
Application_1120624192,A_Validating,User_75
Application_1121095468,A_Validating,User_75
Application_112299550,O_Cancelled,User_75
Application_1123320394,O_Cancelled,User_75
Application_1123432099,O_Cancelled,User_75
Application_1123655418,O_Cancelled,User_41
Application_1124789802,A_Cancelled,User_104
Application_1125229039,A_Accepted,User_75
Application_1125299308,O_Cancelled,User_66
Application_1131812437,A_Accepted,User_51
Application_1131974200,O_Cancelled,User_75
Application_1132898010,O_Cancelled,User_75
Application_1133826059,O_Cancelled,User_41
Application_113474586,O_Cancelled,User_75
Application_1136138244,O_Cancelled,User_75
Application_1136188668,O_Cancelled,User_75
Application_1136782466,A_Accepted,User_47
Application_1136942310,O_Cancelled,User_75
Application_1138343850,,
Application_1138441532,O_Cancelled,User_4
Application_1138682900,O_Cancelled,User_66
