case:concept:name,Next_activity,Next_resource
Application_1003444518,A_Denied,User_100
Application_1004385970,A_Cancelled,User_66
Application_1006138809,A_Cancelled,User_80
Application_1008663678,O_Create Offer,User_80
Application_1012600292,A_Validating,User_100
Application_101285063,O_Cancelled,User_79
Application_1013192848,A_Denied,User_91
Application_1016792765,O_Cancelled,User_1
Application_1018266027,A_Cancelled,User_1
Application_1018276550,A_Validating,User_49
Application_101973919,O_Create Offer,User_65
Application_1020696982,A_Cancelled,User_1
Application_1020792873,A_Validating,User_100
Application_1020819842,A_Incomplete,User_100
Application_1022084723,A_Denied,User_79
Application_1023037940,A_Cancelled,User_23
Application_102597720,O_Cancelled,User_100
Application_1026777184,A_Denied,User_100
Application_1027449105,A_Denied,User_100
Application_1027859705,A_Validating,User_16
Application_1028665365,W_Handle leads,User_1
Application_1029674102,A_Denied,User_79
Application_102977791,A_Validating,User_100
Application_1031465496,A_Validating,User_100
Application_1032862024,A_Validating,User_41
Application_1033036371,O_Cancelled,User_80
Application_1033306842,A_Validating,User_49
Application_1033574302,O_Cancelled,User_79
Application_1034775753,A_Cancelled,User_1
Application_1035618893,A_Denied,User_54
Application_1037771791,A_Validating,User_100
Application_1038302868,A_Denied,User_100
Application_1038660996,A_Cancelled,User_41
Application_1039200421,A_Cancelled,User_1
Application_104061665,A_Validating,User_100
Application_1041438098,A_Accepted,User_100
Application_104406636,A_Cancelled,User_54
Application_1046222107,A_Validating,User_75
Application_1046524820,A_Validating,User_100
Application_1048834285,A_Cancelled,User_66
Application_104922918,A_Cancelled,User_54
Application_1050938301,W_Call incomplete files,User_100
Application_105434976,A_Denied,User_24
Application_1054777483,A_Denied,User_55
Application_1056831748,A_Denied,User_100
Application_1057881509,A_Denied,User_65
Application_105906022,A_Incomplete,User_100
Application_1064102675,W_Validate application,User_100
Application_1065401414,A_Denied,User_79
Application_1069486579,A_Cancelled,User_1
Application_1069511528,A_Cancelled,User_1
Application_107048111,A_Validating,User_100
Application_1070499420,A_Denied,User_100
