case:concept:name,Next_activity,Next_resource
Application_1003444518,W_Call incomplete files,User_100
Application_1004385970,A_Validating,User_26
Application_1006138809,A_Incomplete,User_14
Application_1008663678,O_Cancelled,User_1
Application_1012600292,A_Denied,User_50
Application_101285063,A_Cancelled,User_1
Application_1013192848,A_Denied,User_100
Application_1016792765,A_Denied,User_79
Application_1018266027,A_Validating,User_45
Application_1018276550,A_Denied,User_79
Application_101973919,O_Create Offer,User_100
Application_1020696982,A_Validating,User_41
Application_1020792873,A_Denied,User_49
Application_1020819842,A_Denied,User_71
Application_1022084723,A_Validating,User_53
Application_1023037940,A_Denied,User_79
Application_102597720,A_Incomplete,User_126
Application_1026777184,A_Validating,User_100
Application_1027449105,A_Denied,User_79
Application_1027859705,O_Cancelled,User_100
Application_1028665365,W_Assess potential fraud,User_55
Application_1029674102,A_Cancelled,User_27
Application_102977791,A_Cancelled,User_26
Application_1031465496,A_Denied,User_79
Application_1032862024,O_Returned,User_100
Application_1033036371,A_Validating,User_21
Application_1033306842,A_Cancelled,User_26
Application_1033574302,A_Cancelled,User_1
Application_1034775753,A_Cancelled,User_26
Application_1035618893,A_Cancelled,User_1
Application_1037771791,A_Cancelled,User_41
Application_1038302868,A_Validating,User_100
Application_1038660996,A_Validating,User_16
Application_1039200421,O_Cancelled,User_100
Application_104061665,A_Denied,User_79
Application_1041438098,A_Accepted,User_65
Application_104406636,A_Denied,User_65
Application_1046222107,A_Denied,User_100
Application_1046524820,A_Cancelled,User_1
Application_1048834285,A_Validating,User_100
Application_104922918,A_Validating,User_45
Application_1050938301,,
Application_105434976,A_Validating,User_100
Application_1054777483,A_Incomplete,User_45
Application_1056831748,W_Call incomplete files,User_100
Application_1057881509,A_Cancelled,User_1
Application_105906022,A_Denied,User_65
Application_1064102675,,
Application_1065401414,A_Validating,User_100
Application_1069486579,O_Cancelled,User_67
Application_1069511528,A_Denied,User_30
Application_107048111,A_Cancelled,User_54
Application_1070499420,A_Validating,User_54
Application_1071392906,A_Denied,User_30
Application_1072302976,A_Cancelled,User_49
Application_1072740747,O_Cancelled,User_1
Application_1073143855,O_Cancelled,User_1
Application_1076592180,,
Application_1077139293,A_Denied,User_65
Application_1079472664,A_Validating,User_100
Application_1079589,A_Denied,User_75
Application_1081153991,A_Cancelled,User_41
Application_1082188204,A_Incomplete,User_100
Application_1083885618,A_Cancelled,User_99
Application_1084197155,A_Validating,User_57
Application_1084809711,A_Denied,User_54
Application_1084951999,A_Cancelled,User_1
Application_1085916302,A_Cancelled,User_1
Application_1086189813,A_Validating,User_133
Application_1086358390,A_Denied,User_100
