case:concept:name,recommendation:act,recommendation:res,reason
Application_1584063031,W_Call incomplete files,User_33,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_274240684,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1975819852,W_Call incomplete files,User_18,not_reachable_from_replayed_prefix_marking
Application_1784815865,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_1767608602,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_37,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_918963277,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1092109071,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_663134091,W_Call incomplete files,User_29,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_42,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_1032862024,O_Create Offer,User_80,not_reachable_from_replayed_prefix_marking
Application_114551747,A_Validating,User_56,not_reachable_from_replayed_prefix_marking
Application_157155173,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_2084907175,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1157095713,A_Validating,User_99,not_reachable_from_replayed_prefix_marking
Application_1076592180,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_574500271,W_Call incomplete files,User_55,not_reachable_from_replayed_prefix_marking
Application_260635392,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_19,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_839952915,A_Validating,User_63,not_reachable_from_replayed_prefix_marking
Application_1050938301,W_Call incomplete files,User_57,not_reachable_from_replayed_prefix_marking
Application_1960245250,W_Complete application,User_65,not_reachable_from_replayed_prefix_marking
Application_206222910,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_1518048032,W_Call incomplete files,User_42,not_reachable_from_replayed_prefix_marking
Application_427975818,A_Validating,User_62,not_reachable_from_replayed_prefix_marking
Application_387778376,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
