case:concept:name,recommendation:act,recommendation:res,reason
Application_547842527,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1584063031,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_2128172349,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1155624509,A_Incomplete,User_93,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_2069481439,A_Cancelled,User_51,not_reachable_from_replayed_prefix_marking
Application_1003444518,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_663134091,W_Call incomplete files,User_11,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Validating,User_44,not_reachable_from_replayed_prefix_marking
Application_1032862024,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_114551747,A_Validating,User_132,not_reachable_from_replayed_prefix_marking
Application_2039657007,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_70,not_reachable_from_replayed_prefix_marking
Application_299698075,A_Cancelled,User_10,not_reachable_from_replayed_prefix_marking
Application_574500271,W_Call incomplete files,User_11,not_reachable_from_replayed_prefix_marking
Application_589041415,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_839952915,W_Call incomplete files,User_11,not_reachable_from_replayed_prefix_marking
Application_1050938301,A_Validating,User_49,not_reachable_from_replayed_prefix_marking
Application_1960245250,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_206222910,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1518048032,A_Validating,User_49,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Validating,User_75,not_reachable_from_replayed_prefix_marking
Application_2061502784,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1143452352,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1375169811,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1789934601,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1802283850,A_Cancelled,User_10,not_reachable_from_replayed_prefix_marking
Application_164319398,A_Cancelled,User_51,not_reachable_from_replayed_prefix_marking
Application_1959536677,A_Incomplete,User_36,not_reachable_from_replayed_prefix_marking
Application_1667989141,W_Call incomplete files,User_63,not_reachable_from_replayed_prefix_marking
Application_2099511368,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1496645833,O_Returned,User_75,not_reachable_from_replayed_prefix_marking
Application_1450689239,A_Cancelled,User_4,not_reachable_from_replayed_prefix_marking
Application_1818700890,O_Returned,User_75,not_reachable_from_replayed_prefix_marking
Application_320538845,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1914483239,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1579588184,W_Call incomplete files,User_42,not_reachable_from_replayed_prefix_marking
Application_485567867,A_Validating,User_57,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1734771669,A_Incomplete,User_4,not_reachable_from_replayed_prefix_marking
Application_2090544740,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_340321174,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_1533785960,A_Cancelled,User_49,not_reachable_from_replayed_prefix_marking
Application_1091454310,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1119704576,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_255496047,A_Cancelled,User_47,not_reachable_from_replayed_prefix_marking
Application_1504307845,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_480070910,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_936279128,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_354974392,A_Cancelled,User_10,not_reachable_from_replayed_prefix_marking
Application_1634751250,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1616117711,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1273835556,A_Cancelled,User_46,not_reachable_from_replayed_prefix_marking
Application_2021390880,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
