case:concept:name,recommendation:act,recommendation:res,reason
Application_1136568641,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_983709263,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_109,not_reachable_from_replayed_prefix_marking
Application_1774753524,A_Validating,User_28,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Validating,User_60,not_reachable_from_replayed_prefix_marking
Application_1779483865,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_631926508,A_Cancelled,User_109,not_reachable_from_replayed_prefix_marking
Application_1182795681,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1949846024,A_Cancelled,User_29,not_reachable_from_replayed_prefix_marking
Application_70630239,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_997024654,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1053998899,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_1348888499,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1679283534,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_488496337,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1822642909,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_213454046,A_Cancelled,User_112,not_reachable_from_replayed_prefix_marking
Application_212827687,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1442043587,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_1967206176,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
