case:concept:name,recommendation:act,recommendation:res,reason
Application_983709263,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_333578134,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1742370900,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_37796637,A_Validating,User_40,not_reachable_from_replayed_prefix_marking
Application_1719668477,A_Validating,User_70,not_reachable_from_replayed_prefix_marking
Application_694086390,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1774753524,O_Returned,User_121,not_reachable_from_replayed_prefix_marking
Application_1890584729,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_825188863,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1043223939,A_Validating,User_40,not_reachable_from_replayed_prefix_marking
Application_778393530,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1779483865,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_95006764,A_Validating,User_40,not_reachable_from_replayed_prefix_marking
Application_848190586,A_Validating,User_39,not_reachable_from_replayed_prefix_marking
Application_1229707182,A_Cancelled,User_109,not_reachable_from_replayed_prefix_marking
Application_631926508,O_Create Offer,User_30,not_reachable_from_replayed_prefix_marking
Application_1760271807,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1261480447,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1389644287,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1732467275,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_568657523,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_525601378,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1555229754,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1398793539,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_70630239,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_711287867,A_Cancelled,User_46,not_reachable_from_replayed_prefix_marking
Application_571141074,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1245226697,A_Cancelled,User_30,not_reachable_from_replayed_prefix_marking
Application_867002961,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_1620116853,A_Cancelled,User_75,not_reachable_from_replayed_prefix_marking
Application_1612124570,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_1348888499,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1679283534,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1956252093,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_1442743235,A_Cancelled,User_7,not_reachable_from_replayed_prefix_marking
Application_435727545,A_Cancelled,User_36,not_reachable_from_replayed_prefix_marking
Application_1467390663,O_Create Offer,User_51,not_reachable_from_replayed_prefix_marking
Application_261369076,A_Cancelled,User_1,not_reachable_from_replayed_prefix_marking
Application_87663964,O_Create Offer,User_21,not_reachable_from_replayed_prefix_marking
Application_317775008,A_Cancelled,User_75,not_reachable_from_replayed_prefix_marking
Application_699037232,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_956215142,A_Validating,User_117,not_reachable_from_replayed_prefix_marking
Application_488496337,A_Cancelled,User_48,not_reachable_from_replayed_prefix_marking
Application_606294488,A_Cancelled,User_21,not_reachable_from_replayed_prefix_marking
Application_1730972696,A_Cancelled,User_102,not_reachable_from_replayed_prefix_marking
Application_668971390,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_256387624,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1121197235,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_949360290,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_1929631403,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_11785385,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
Application_831530055,W_Call incomplete files,User_75,not_reachable_from_replayed_prefix_marking
Application_1017828639,O_Create Offer,User_53,not_reachable_from_replayed_prefix_marking
