case:concept:name,recommendation:act,recommendation:res,reason
Application_1425329540,A_Cancelled,User_11,not_reachable_from_replayed_prefix_marking
Application_185981374,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1584063031,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_276618599,O_Create Offer,User_132,not_reachable_from_replayed_prefix_marking
Application_866486447,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1685691745,A_Cancelled,User_96,not_reachable_from_replayed_prefix_marking
Application_1479752026,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Denied,User_91,not_reachable_from_replayed_prefix_marking
Application_2128172349,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_274240684,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Denied,User_101,not_reachable_from_replayed_prefix_marking
Application_1784815865,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_330251746,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1898457792,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_918963277,A_Validating,User_49,not_reachable_from_replayed_prefix_marking
Application_1620675668,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1654636815,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_2026841022,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1003444518,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_1092109071,O_Create Offer,User_78,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Denied,User_65,not_reachable_from_replayed_prefix_marking
Application_1452533285,W_Call incomplete files,User_63,not_reachable_from_replayed_prefix_marking
Application_269341222,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_760306173,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_2039657007,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
Application_157155173,W_Call incomplete files,User_24,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_106,not_reachable_from_replayed_prefix_marking
Application_299698075,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Validating,User_55,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_132,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Cancelled,User_33,not_reachable_from_replayed_prefix_marking
Application_839952915,A_Validating,User_44,not_reachable_from_replayed_prefix_marking
Application_1050938301,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1960245250,W_Complete application,User_80,not_reachable_from_replayed_prefix_marking
Application_206222910,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1518048032,A_Validating,User_24,not_reachable_from_replayed_prefix_marking
Application_387778376,O_Returned,User_128,not_reachable_from_replayed_prefix_marking
Application_1220541878,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1143452352,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_597372127,A_Denied,User_79,not_reachable_from_replayed_prefix_marking
Application_1903879559,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1802283850,W_Complete application,User_84,not_reachable_from_replayed_prefix_marking
Application_1110003824,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1082188204,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1667989141,A_Cancelled,User_67,not_reachable_from_replayed_prefix_marking
Application_2099511368,O_Create Offer,User_78,not_reachable_from_replayed_prefix_marking
Application_1496645833,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1450689239,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_856935152,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1138441532,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1818700890,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_320538845,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1914483239,A_Validating,User_99,not_reachable_from_replayed_prefix_marking
Application_858789639,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_199635820,O_Create Offer,User_65,not_reachable_from_replayed_prefix_marking
Application_617539010,O_Create Offer,User_132,not_reachable_from_replayed_prefix_marking
Application_2087713022,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1734771669,W_Call incomplete files,User_33,not_reachable_from_replayed_prefix_marking
Application_340321174,W_Call incomplete files,User_131,not_reachable_from_replayed_prefix_marking
Application_1533785960,A_Validating,User_54,not_reachable_from_replayed_prefix_marking
Application_255496047,A_Validating,User_103,not_reachable_from_replayed_prefix_marking
Application_1504307845,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_936279128,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_354974392,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1634751250,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1485546748,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1616117711,A_Validating,User_33,not_reachable_from_replayed_prefix_marking
Application_1172008352,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1273835556,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_2021390880,W_Call incomplete files,User_24,not_reachable_from_replayed_prefix_marking
Application_1316469526,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_189631764,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_76083190,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_80298426,A_Validating,User_106,not_reachable_from_replayed_prefix_marking
Application_1835611863,A_Validating,User_103,not_reachable_from_replayed_prefix_marking
Application_1671150390,A_Cancelled,User_44,not_reachable_from_replayed_prefix_marking
Application_1688232773,A_Cancelled,User_96,not_reachable_from_replayed_prefix_marking
Application_1976004129,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_2034295537,A_Cancelled,User_84,not_reachable_from_replayed_prefix_marking
Application_422637212,A_Cancelled,User_56,not_reachable_from_replayed_prefix_marking
Application_1008663678,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_317789291,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_679465044,A_Cancelled,User_96,not_reachable_from_replayed_prefix_marking
Application_1263939811,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1164107164,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_2140045431,A_Cancelled,User_96,not_reachable_from_replayed_prefix_marking
Application_812842800,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1486220145,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_919959748,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_948141705,O_Create Offer,User_84,not_reachable_from_replayed_prefix_marking
Application_1781633903,A_Cancelled,User_80,not_reachable_from_replayed_prefix_marking
