case:concept:name,recommendation:act,recommendation:res,reason
Application_1584063031,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_866486447,A_Incomplete,User_51,not_reachable_from_replayed_prefix_marking
Application_1479752026,O_Returned,User_2,not_reachable_from_replayed_prefix_marking
Application_851895556,A_Validating,User_56,not_reachable_from_replayed_prefix_marking
Application_274240684,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_1975819852,A_Validating,User_21,not_reachable_from_replayed_prefix_marking
Application_1784815865,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1735566698,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_330251746,A_Validating,User_29,not_reachable_from_replayed_prefix_marking
Application_1620675668,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1654636815,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_1003444518,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_1092109071,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_663134091,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1452533285,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_269341222,A_Validating,User_10,not_reachable_from_replayed_prefix_marking
Application_114551747,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_2039657007,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_157155173,A_Incomplete,User_41,not_reachable_from_replayed_prefix_marking
Application_1577667494,A_Validating,User_62,not_reachable_from_replayed_prefix_marking
Application_574500271,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_260635392,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_938318297,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_592613102,A_Incomplete,User_41,not_reachable_from_replayed_prefix_marking
Application_589041415,A_Cancelled,User_4,not_reachable_from_replayed_prefix_marking
Application_839952915,A_Validating,User_11,not_reachable_from_replayed_prefix_marking
Application_1050938301,A_Validating,User_2,not_reachable_from_replayed_prefix_marking
Application_1960245250,W_Complete application,User_104,not_reachable_from_replayed_prefix_marking
Application_206222910,O_Create Offer,User_66,not_reachable_from_replayed_prefix_marking
Application_1518048032,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_387778376,A_Cancelled,User_14,not_reachable_from_replayed_prefix_marking
Application_1143452352,W_Call incomplete files,User_2,not_reachable_from_replayed_prefix_marking
Application_597372127,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_163804730,A_Incomplete,User_41,not_reachable_from_replayed_prefix_marking
Application_1802283850,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_2043967522,O_Returned,User_2,not_reachable_from_replayed_prefix_marking
Application_1082188204,A_Validating,User_47,not_reachable_from_replayed_prefix_marking
Application_1667989141,W_Call incomplete files,User_41,not_reachable_from_replayed_prefix_marking
Application_2099511368,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1496645833,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_856935152,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1818700890,W_Call incomplete files,User_75,not_reachable_from_replayed_prefix_marking
Application_320538845,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1928577170,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1579588184,W_Call incomplete files,User_51,not_reachable_from_replayed_prefix_marking
Application_485567867,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_858789639,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_831992514,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1734771669,A_Incomplete,User_41,not_reachable_from_replayed_prefix_marking
Application_340321174,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_528558455,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_1533785960,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_255496047,W_Call incomplete files,User_47,not_reachable_from_replayed_prefix_marking
Application_1504307845,W_Call incomplete files,User_47,not_reachable_from_replayed_prefix_marking
Application_354974392,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1826620975,A_Cancelled,User_44,not_reachable_from_replayed_prefix_marking
Application_1634751250,A_Validating,User_57,not_reachable_from_replayed_prefix_marking
Application_1616117711,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_815439845,A_Validating,User_120,not_reachable_from_replayed_prefix_marking
Application_1221269355,O_Create Offer,User_104,not_reachable_from_replayed_prefix_marking
Application_2021390880,W_Call incomplete files,User_10,not_reachable_from_replayed_prefix_marking
Application_189631764,A_Cancelled,User_47,not_reachable_from_replayed_prefix_marking
Application_76083190,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_80298426,A_Validating,User_41,not_reachable_from_replayed_prefix_marking
Application_1835611863,A_Cancelled,User_104,not_reachable_from_replayed_prefix_marking
Application_1671150390,A_Cancelled,User_60,not_reachable_from_replayed_prefix_marking
Application_2090776603,A_Cancelled,User_75,not_reachable_from_replayed_prefix_marking
Application_1688232773,A_Cancelled,User_41,not_reachable_from_replayed_prefix_marking
Application_1976004129,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_317789291,A_Cancelled,User_51,not_reachable_from_replayed_prefix_marking
Application_1664858516,A_Cancelled,User_11,not_reachable_from_replayed_prefix_marking
Application_919959748,O_Create Offer,User_4,not_reachable_from_replayed_prefix_marking
Application_948141705,A_Cancelled,User_66,not_reachable_from_replayed_prefix_marking
Application_2069545303,A_Cancelled,User_93,not_reachable_from_replayed_prefix_marking
Application_1064102675,A_Incomplete,User_41,not_reachable_from_replayed_prefix_marking
Application_894204901,A_Cancelled,User_78,not_reachable_from_replayed_prefix_marking
Application_2037954458,A_Cancelled,User_4,not_reachable_from_replayed_prefix_marking
