case:concept:name,recommendation:act,recommendation:res,reason
189805,O_CANCELLED,112,not_reachable_from_replayed_prefix_marking
205562,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
205310,O_CANCELLED,10933,not_reachable_from_replayed_prefix_marking
201909,O_CANCELLED,112,not_reachable_from_replayed_prefix_marking
202256,O_SENT_BACK,10972,not_reachable_from_replayed_prefix_marking
198585,O_CANCELLED,112,not_reachable_from_replayed_prefix_marking
206865,O_CANCELLED,10899,not_reachable_from_replayed_prefix_marking
202536,O_CANCELLED,10899,not_reachable_from_replayed_prefix_marking
203802,O_CANCELLED,112,not_reachable_from_replayed_prefix_marking
206420,O_CANCELLED,10933,not_reachable_from_replayed_prefix_marking
205313,O_CANCELLED,10933,not_reachable_from_replayed_prefix_marking
206925,O_CANCELLED,10899,not_reachable_from_replayed_prefix_marking
204730,O_CANCELLED,11003,not_reachable_from_replayed_prefix_marking
199681,O_CANCELLED,10863,not_reachable_from_replayed_prefix_marking
205661,O_CANCELLED,11003,not_reachable_from_replayed_prefix_marking
198618,O_CANCELLED,112,not_reachable_from_replayed_prefix_marking
204712,O_SENT_BACK,10138,not_reachable_from_replayed_prefix_marking
201376,O_CANCELLED,10933,not_reachable_from_replayed_prefix_marking
203492,O_CANCELLED,112,not_reachable_from_replayed_prefix_marking
